DEPTH d	SIZE i	MIN d	MAX d	INT_AV_D.X d	INT_AV_D.Y d	INT_AV_D.Z d	INT_AV_DD.DIPDIR d	INT_AV_DD.DIP d	INT_AV_DD_STDEV d	INT_AV_D_STDEV d	DD_DERIV d	D_DERIV d
1678.84000000	13	1668.84000000	1688.84000000	-0.39580364	-0.27841596	-0.87511373	234.87670297	61.05843784	1.63780724	1.58572183	0.00374581	0.00467092
1679.55000000	12	1669.84000000	1689.84000000	-0.39453195	-0.27816247	-0.87576834	234.81447130	61.13603893	1.68958184	1.62634565	0.00887572	0.00940199
1680.67000000	12	1670.84000000	1690.84000000	-0.39874124	-0.27871360	-0.87368424	235.04708164	60.88963653	1.82389934	1.60015651	0.00152433	0.00526670
1681.76000000	12	1671.84000000	1691.84000000	-0.40022900	-0.28015798	-0.87254126	235.00820280	60.75530670	1.84603071	1.55372126	0.00031898	0.00486775
1685.74000000	12	1672.84000000	1692.84000000	-0.40601942	-0.28389769	-0.86864857	235.03790929	60.30197194	1.83537944	1.52052084	0.00218913	0.00987183
1686.39500000	13	1674.84000000	1694.84000000	-0.40806484	-0.28497225	-0.86733725	235.07146137	60.15066941	1.76740684	1.55281407	0.00813016	0.00247686
1687.05000000	14	1675.84000000	1695.84000000	-0.40915542	-0.28441205	-0.86700728	235.19606993	60.11270735	1.76196093	1.50257316	0.00726749	0.00459722
1687.95000000	14	1676.84000000	1696.84000000	-0.41111828	-0.28415066	-0.86616405	235.34912014	60.01589177	1.84265367	1.56375458	0.00355146	0.00280871
1689.02000000	13	1677.84000000	1697.84000000	-0.41243394	-0.28411516	-0.86555001	235.43803994	59.94556872	1.88373731	1.60173398	0.00031554	0.00381222
1690.87500000	13	1678.84000000	1698.84000000	-0.41442253	-0.28563116	-0.86410000	235.42434348	59.78009516	1.89064588	1.46675723	0.00237683	0.00053139
1692.03000000	13	1679.84000000	1699.84000000	-0.41392382	-0.28597249	-0.86422613	235.36010624	59.79445675	1.92605150	1.48554660	0.00076253	0.00602641
1692.91000000	13	1680.84000000	1700.84000000	-0.41538416	-0.28714961	-0.86313446	235.34440445	59.67036335	1.94391649	1.28661216	0.02417138	0.01758212
1693.42000000	12	1681.84000000	1701.84000000	-0.41421267	-0.28326854	-0.86497792	235.63285997	59.88018422	1.71665445	1.11174964	0.00807710	0.01111632
1694.23500000	13	1683.84000000	1703.84000000	-0.41080991	-0.28256543	-0.86682870	235.47882470	60.09217935	1.72997426	1.29665719	0.00301559	0.00713503
1695.05000000	14	1684.84000000	1704.84000000	-0.41221987	-0.28414516	-0.86564214	235.42131558	59.95610992	1.68064808	1.34306103	0.00280373	0.00991231
1695.94000000	14	1686.84000000	1706.84000000	-0.41507620	-0.28549050	-0.86383269	235.47970499	59.74968021	1.67108447	1.45619742	0.00626551	0.00207084
1696.96500000	13	1687.84000000	1707.84000000	-0.41494170	-0.28700405	-0.86339566	235.32942973	59.70001216	1.64277853	1.49955166	0.01176973	0.00133585
1697.99000000	12	1689.84000000	1709.84000000	-0.41391828	-0.28932149	-0.86311339	235.04713839	59.66797253	1.37921325	1.55561725	0.01215335	0.00021045
1698.72500000	11	1690.84000000	1710.84000000	-0.41290463	-0.29086098	-0.86308149	234.83811701	59.66435310	1.24791638	1.62469111	0.01433024	0.01306172
1699.72500000	11	1691.84000000	1711.84000000	-0.40744115	-0.29059495	-0.86576341	234.50279596	59.96999132	1.81252695	2.04773929	0.00102482	0.03291784
1699.99000000	10	1692.84000000	1712.84000000	-0.40495951	-0.28875724	-0.86754081	234.50915075	60.17411077	1.90076762	2.03718441	0.00325600	0.00628095
1701.38500000	9	1693.84000000	1713.84000000	-0.40189633	-0.28769909	-0.86931500	234.40286715	60.37913583	1.97596517	2.04653189	0.00478643	0.00244824
1703.49000000	11	1694.84000000	1714.84000000	-0.40456796	-0.28710118	-0.86827281	234.63862771	60.25854544	1.85393945	1.87640314	0.00584886	0.00285090
1704.62000000	11	1695.84000000	1715.84000000	-0.40472102	-0.28885552	-0.86761938	234.48397512	60.18316343	1.73452556	1.91802226	0.00193387	0.00089927
1708.11500000	11	1696.84000000	1716.84000000	-0.40482648	-0.29062079	-0.86698043	234.32582052	60.10962006	1.54041948	2.00126796	0.00008996	0.00475677
1711.19000000	12	1697.84000000	1717.84000000	-0.40057960	-0.28764058	-0.86994188	234.31934756	60.45188666	1.47506362	2.22554030	0.00110880	0.00481300
1714.42000000	13	1698.84000000	1718.84000000	-0.39566872	-0.28499232	-0.87305535	234.23554361	60.81565567	1.42789576	2.27168528	0.00297395	0.00458856
1715.10500000	13	1699.84000000	1719.84000000	-0.39499544	-0.28400855	-0.87368057	234.28321204	60.88920432	1.42563623	2.31562043	0.00933908	0.00700424
1715.79500000	13	1701.84000000	1721.84000000	-0.39433800	-0.28196450	-0.87463910	234.43399776	61.00229247	1.40996130	2.36104464	0.00843776	0.01809753
1716.12000000	12	1702.84000000	1722.84000000	-0.39636277	-0.28274196	-0.87347212	234.49816567	60.86466348	1.44897334	2.40751315	0.00268646	0.00979742
1717.61000000	14	1703.84000000	1723.84000000	-0.39165854	-0.28035343	-0.87635926	234.40450139	61.20625347	1.36272556	2.37953736	0.00269879	0.00129887
1718.09000000	14	1704.84000000	1724.84000000	-0.39198830	-0.28027596	-0.87623659	234.43481361	61.19166483	1.37279424	2.39846175	0.00380547	0.04043117
1718.65000000	14	1705.84000000	1725.84000000	-0.38514079	-0.27588679	-0.88065490	234.38494776	61.72146442	1.34166088	2.37454091	0.00277453	0.01803110
1719.13500000	15	1706.84000000	1726.84000000	-0.38243075	-0.27426366	-0.88234130	234.35346026	61.92609532	1.30157675	2.41753769	0.01034236	0.00453021
1719.62000000	16	1707.84000000	1727.84000000	-0.38122552	-0.27458367	-0.88276323	234.23608713	61.97750760	1.33966249	2.34930085	0.05439069	0.02984860
1719.89500000	17	1708.84000000	1728.84000000	-0.38530533	-0.27396311	-0.88118330	234.58608429	61.78543565	1.94237994	2.39650458	0.00404916	0.00120208
1721.54000000	19	1709.84000000	1729.84000000	-0.38663012	-0.27332466	-0.88080121	234.74194543	61.73916499	1.89108667	2.27094273	0.00036534	0.00188252
1722.91000000	20	1710.84000000	1730.84000000	-0.38592811	-0.27271008	-0.88129944	234.75365733	61.79951366	1.84374916	2.22861629	0.04506700	0.01331520
1723.22000000	20	1713.84000000	1733.84000000	-0.38869543	-0.27135373	-0.88050157	235.08056688	61.70292710	1.56339550	2.17093487	0.00408979	0.01328412
1723.93000000	18	1714.84000000	1734.84000000	-0.38559181	-0.26986774	-0.88232101	235.01262041	61.92362505	1.63369586	2.17549057	0.00488711	0.00212706
1724.91000000	18	1715.84000000	1735.84000000	-0.38550256	-0.26868343	-0.88272135	235.12468943	61.97240171	1.70625998	2.11235105	0.00437302	0.00433072
1726.40000000	18	1716.84000000	1736.84000000	-0.38287999	-0.26837218	-0.88395661	234.97222266	62.12339348	1.78933640	1.87592264	0.00115972	0.00549413
1726.93000000	18	1717.84000000	1737.84000000	-0.38208611	-0.26767272	-0.88451202	234.98660527	62.19153037	1.78439259	1.97031066	0.00137327	0.00390213
1728.46000000	17	1718.84000000	1738.84000000	-0.38408192	-0.26857987	-0.88337191	235.03577000	62.05182925	1.82792803	2.04811292	0.00263312	0.00332709
1728.99000000	16	1719.84000000	1739.84000000	-0.38475638	-0.26872511	-0.88303417	235.06842526	62.01056754	1.87914424	2.10453402	0.01076467	0.01299175
1729.33000000	16	1720.84000000	1740.84000000	-0.38565827	-0.27021357	-0.88218611	234.98278324	61.90720725	1.90331502	2.11253843	0.00261617	0.00375002
1729.89000000	17	1721.84000000	1741.84000000	-0.38519983	-0.26954889	-0.88258965	235.01706483	61.95634654	1.85117323	2.05856538	0.00242525	0.01862514
1730.45000000	18	1722.84000000	1742.84000000	-0.38842722	-0.27148648	-0.88057901	235.04884472	61.71228756	1.80389530	2.24046933	0.00017112	0.00335255
1735.08000000	18	1723.84000000	1743.84000000	-0.39290594	-0.27480610	-0.87755714	235.03030590	61.34907228	1.89609422	2.22681094	0.00024029	0.01217410
1735.77500000	17	1724.84000000	1744.84000000	-0.39040008	-0.27309311	-0.87920870	235.02639814	61.54705572	1.95101713	2.13103517	0.00075981	0.01350138
1736.47000000	16	1725.84000000	1745.84000000	-0.39321737	-0.27493758	-0.87737645	235.03875462	61.32748708	2.01038475	2.00332390	0.00184031	0.00762565
1737.50000000	16	1726.84000000	1746.84000000	-0.39530765	-0.27685498	-0.87583285	234.99440032	61.14369722	2.04350158	1.80416997	0.00281799	0.00855864
1738.32000000	16	1727.84000000	1747.84000000	-0.39350959	-0.27504256	-0.87721251	235.04847083	61.30791714	1.98580707	2.04463549	0.00613468	0.00371113
1740.53000000	17	1728.84000000	1748.84000000	-0.38957955	-0.27551903	-0.87881570	234.73122836	61.49983078	1.41698034	1.90107031	0.00463075	0.00144239
1742.45000000	16	1729.84000000	1749.84000000	-0.38776687	-0.27635477	-0.87935482	234.52318217	61.56463315	1.37580455	1.96608761	0.00044063	0.01145536
1742.98000000	16	1730.84000000	1750.84000000	-0.38951479	-0.27765651	-0.87817145	234.51771762	61.42256659	1.37433787	1.94380351	0.01089336	0.00020898
1743.78000000	16	1731.84000000	1751.84000000	-0.38857283	-0.27907604	-0.87813878	234.31379790	61.41865456	1.27735112	1.94238343	0.00149275	0.00348916
1745.30000000	17	1732.84000000	1752.84000000	-0.39037624	-0.27982329	-0.87710052	234.36689111	61.29455452	1.25775877	1.94867404	0.00323603	0.00291533
1747.08500000	19	1733.84000000	1753.84000000	-0.38820169	-0.27965323	-0.87811931	234.23172825	61.41632262	1.25535199	1.89470433	0.00580243	0.00003034
1747.35000000	20	1734.84000000	1754.84000000	-0.38802833	-0.27989864	-0.87811774	234.19574812	61.41613448	1.23372376	1.84673006	0.01605992	0.00972234
1747.76000000	19	1735.84000000	1755.84000000	-0.38611661	-0.28010130	-0.87889546	234.04167230	61.50940878	1.05438024	1.84975025	0.01323197	0.00857273
1748.38000000	19	1736.84000000	1756.84000000	-0.38859999	-0.27992049	-0.87785794	234.23363792	61.38503804	1.13760626	1.99763830	0.00234026	0.01585017
1749.09000000	19	1737.84000000	1757.84000000	-0.39206104	-0.28200969	-0.87564757	234.27251822	61.12170858	1.15925191	1.76177161	0.00316345	0.00564283
1750.62000000	20	1739.84000000	1759.84000000	-0.39512525	-0.28303031	-0.87393929	234.38577392	60.91968799	1.14040363	1.85815875	0.00244914	0.00405205
1751.48000000	20	1740.84000000	1760.84000000	-0.39637992	-0.28341345	-0.87324669	234.43505945	60.83814617	1.13592507	1.88915345	0.00042720	0.00380119
1752.39000000	20	1741.84000000	1761.84000000	-0.39742813	-0.28406757	-0.87255745	234.44415611	60.75720526	1.14635584	1.84018329	0.00119458	0.01169181
1752.90000000	20	1742.84000000	1762.84000000	-0.39562789	-0.28292958	-0.87374449	234.42990028	60.89673252	1.13220747	1.69224384	0.00136933	0.00018620
1754.15000000	20	1743.84000000	1763.84000000	-0.39575798	-0.28260468	-0.87379072	234.46995235	60.90217878	0.98837425	1.70536517	0.00073148	0.00284587
1755.23000000	21	1744.84000000	1764.84000000	-0.39674162	-0.28311386	-0.87317961	234.48843804	60.83025937	0.96799199	1.69511200	0.00166913	0.00125940
1756.31000000	22	1745.84000000	1765.84000000	-0.39692764	-0.28368786	-0.87290873	234.44625672	60.79843234	0.96592812	1.66254959	0.00053584	0.00663289
1757.49000000	23	1746.84000000	1766.84000000	-0.39912196	-0.28541190	-0.87134477	234.43146138	60.61528867	1.01028926	1.69287791	0.00261785	0.00695076
1758.65000000	24	1747.84000000	1767.84000000	-0.40180940	-0.28658121	-0.86972433	234.50251900	60.42662091	0.97067820	1.38974454	0.00020730	0.00279497
1760.47000000	23	1748.84000000	1768.84000000	-0.40323522	-0.28769189	-0.86869715	234.49369082	60.30759103	0.96715189	1.35166619	0.00260842	0.00550639
1761.47000000	23	1749.84000000	1769.84000000	-0.40513192	-0.28839434	-0.86758102	234.55472674	60.17874401	0.98278495	1.30274531	0.00202954	0.00076137
1762.52000000	23	1750.84000000	1770.84000000	-0.40511137	-0.28891127	-0.86741862	234.50486205	60.16003761	0.99354519	1.29863725	0.00227902	0.00630624
1763.45500000	23	1751.84000000	1771.84000000	-0.40706314	-0.28976912	-0.86621790	234.55472375	60.02206617	0.96657607	1.26980169	0.00322279	0.00075396
1764.09500000	23	1752.84000000	1772.84000000	-0.40744623	-0.28952499	-0.86611942	234.60298731	60.01077512	1.02578297	1.27686852	0.00422157	0.00686630
1765.89000000	24	1753.84000000	1773.84000000	-0.41189667	-0.29077326	-0.86359252	234.78030247	59.72237584	0.89570303	1.09377134	0.00468710	0.00005595
1766.59000000	24	1754.84000000	1774.84000000	-0.41229722	-0.29022903	-0.86358445	234.85707558	59.72145945	0.86107919	1.09199785	0.00130455	0.00218804
1766.93000000	26	1755.84000000	1775.84000000	-0.41245914	-0.29045477	-0.86343123	234.84669676	59.70405174	0.82843432	1.06963266	0.00194714	0.00210337
1767.88500000	27	1756.84000000	1776.84000000	-0.41165948	-0.29035955	-0.86384478	234.80318485	59.75105472	0.75188713	1.01059679	0.00145912	0.00215890
1768.41000000	26	1757.84000000	1777.84000000	-0.41189527	-0.29071887	-0.86361150	234.78525994	59.72453313	0.76064662	1.02063439	0.00192209	0.00116514
1770.29000000	26	1758.84000000	1778.84000000	-0.41083509	-0.29087987	-0.86406217	234.70070523	59.77578881	0.78731518	1.10109801	0.00060301	0.00260080
1771.39000000	28	1759.84000000	1779.84000000	-0.40993222	-0.29040736	-0.86464972	234.68518407	59.84273209	0.80959484	1.29942794	0.00089017	0.00223871
1772.31000000	28	1760.84000000	1780.84000000	-0.40943558	-0.28984991	-0.86507198	234.70434720	59.89092599	0.81843700	1.30541323	0.00511554	0.00590875
1772.64000000	27	1761.84000000	1781.84000000	-0.40979750	-0.29053045	-0.86467223	234.66484580	59.84529953	0.80766456	1.30723163	0.00123788	0.00523703
1773.24000000	28	1762.84000000	1782.84000000	-0.40880401	-0.29001247	-0.86531616	234.64746638	59.91882597	0.82589551	1.54294747	0.00376509	0.00079278
1773.76000000	26	1763.84000000	1783.84000000	-0.40915465	-0.28976970	-0.86523176	234.69327910	59.90917956	0.83950954	1.58801179	0.00084972	0.00259151
1774.10000000	25	1764.84000000	1784.84000000	-0.40886637	-0.28963798	-0.86541212	234.68651888	59.92979723	0.85548332	1.61601251	0.00594391	0.00104620
1774.44000000	24	1765.84000000	1785.84000000	-0.40920792	-0.28937301	-0.86533932	234.73380765	59.92147380	0.84035374	1.64880509	0.00165589	0.00000245
1775.61000000	24	1766.84000000	1786.84000000	-0.40943593	-0.28904856	-0.86533991	234.77914169	59.92154082	0.70819228	1.67331771	0.00085379	0.00576627
1776.52000000	23	1767.84000000	1787.84000000	-0.41085785	-0.29024777	-0.86426388	234.76096135	59.79875629	0.72520903	1.65717489	0.00371365	0.00038120
1777.33500000	23	1768.84000000	1788.84000000	-0.41058825	-0.29081878	-0.86420005	234.69013975	59.79148660	0.75880867	1.65607411	0.00075994	0.00394958
1778.22500000	23	1769.84000000	1789.84000000	-0.40949528	-0.29021452	-0.86492147	234.67431349	59.87373899	0.74565938	1.67480909	0.00451597	0.00697684
1778.79500000	23	1770.84000000	1790.84000000	-0.41094655	-0.29059454	-0.86410517	234.73454633	59.78068373	0.72399033	1.71074919	0.00158022	0.00643913
1779.34500000	23	1771.84000000	1791.84000000	-0.40982276	-0.29001813	-0.86483223	234.71420931	59.86355372	0.73492833	1.70601061	0.00501497	0.00320260
1780.20500000	23	1772.84000000	1792.84000000	-0.41010411	-0.29130268	-0.86426695	234.61329006	59.79910596	0.65988053	1.76257722	0.00131925	0.00166034
1782.04000000	20	1773.84000000	1793.84000000	-0.40893949	-0.29108415	-0.86489220	234.55664373	59.87039773	0.68813298	1.81240211	0.00340901	0.00616666
1782.52000000	20	1774.84000000	1794.84000000	-0.40959596	-0.29196403	-0.86428477	234.51835453	59.80113514	0.66551425	1.77940538	0.00027094	0.00040891
1786.08000000	18	1775.84000000	1795.84000000	-0.40906254	-0.29182688	-0.86458366	234.49578490	59.83519863	0.69745525	1.85716617	0.00214321	0.00047026
1787.14000000	17	1776.84000000	1796.84000000	-0.40893479	-0.29230863	-0.86448135	234.44262567	59.82353451	0.68994349	1.90844900	0.00203488	0.01378357
1787.68000000	18	1777.84000000	1797.84000000	-0.40666455	-0.29096169	-0.86600533	234.41691342	59.99770031	0.67857229	1.98853739	0.00490853	0.00079166
1788.61500000	17	1778.84000000	1798.84000000	-0.40742237	-0.29035087	-0.86585414	234.52430493	59.98037999	0.69767680	1.96047054	0.00016836	0.00309956
1789.96500000	15	1779.84000000	1799.84000000	-0.40865379	-0.29117125	-0.86499791	234.52962332	59.88246669	0.63798088	1.82574599	0.00543235	0.00752211
1790.87500000	15	1780.84000000	1800.84000000	-0.41121139	-0.29174371	-0.86359180	234.64529738	59.72229400	0.89258467	1.85059349	0.00455495	0.01677436
1791.10000000	16	1781.84000000	1801.84000000	-0.41000343	-0.29114476	-0.86436793	234.62131605	59.81060924	0.86926081	1.82389935	0.00008400	0.00191902
1794.34000000	16	1782.84000000	1802.84000000	-0.41175917	-0.29246036	-0.86308825	234.61494800	59.66511961	0.79964380	1.56592537	0.00352216	0.00407315
1795.11000000	17	1784.84000000	1804.84000000	-0.41053407	-0.29227485	-0.86373445	234.55148706	59.73850824	0.81558946	1.54726609	0.00499377	0.00076427
1795.88000000	18	1785.84000000	1805.84000000	-0.41024349	-0.29303983	-0.86361330	234.46151101	59.72473792	0.87587855	1.50468612	0.00138980	0.00251202
1796.96000000	16	1786.84000000	1806.84000000	-0.40964383	-0.29223242	-0.86417137	234.49663344	59.78822033	0.91797150	1.50482279	0.00138922	0.00659410
1797.43000000	15	1787.84000000	1807.84000000	-0.40883080	-0.29148795	-0.86480758	234.51191176	59.86074085	0.94597662	1.52677784	0.00615781	0.00071640
1797.90000000	14	1788.84000000	1808.84000000	-0.40927195	-0.29107344	-0.86473853	234.57963398	59.85286201	0.94315989	1.58007101	0.00201040	0.00139623
1800.22000000	14	1789.84000000	1809.84000000	-0.40778543	-0.29118746	-0.86540216	234.47049569	59.92865884	0.96241014	1.66419718	0.00395792	0.01101660
1800.76500000	13	1790.84000000	1810.84000000	-0.40580169	-0.29031105	-0.86662823	234.42002135	60.06915078	0.98042470	1.64510407	0.00210310	0.00399211
1801.31000000	12	1791.84000000	1811.84000000	-0.40656387	-0.29056869	-0.86618454	234.44684168	60.01824045	1.01573833	1.70255413	0.00040743	0.00320163
1801.93000000	12	1792.84000000	1812.84000000	-0.40602238	-0.29011841	-0.86658937	234.45275248	60.06468880	1.01318438	1.64163798	0.01246395	0.01212102
1802.66000000	14	1793.84000000	1813.84000000	-0.40748005	-0.29345329	-0.86478042	234.23984757	59.85764160	1.12065167	1.62049077	0.00192125	0.00082438
1803.23000000	13	1795.84000000	1815.84000000	-0.40748338	-0.29373255	-0.86468404	234.21422239	59.84664625	1.15913476	1.68119331	0.00580311	0.00346200
1804.65000000	13	1796.84000000	1816.84000000	-0.40789659	-0.29612151	-0.86367379	234.02140062	59.73161314	1.26948338	1.78834876	0.00320450	0.00182150
1807.20000000	13	1797.84000000	1817.84000000	-0.40822795	-0.29844748	-0.86271608	233.83019212	59.62292632	1.43001672	1.62666896	0.00305862	0.00175357
1808.90000000	12	1798.84000000	1818.84000000	-0.40674638	-0.29869179	-0.86333110	233.70852251	59.69268212	1.42165763	1.67442020	0.00024127	0.00872011
1384.71500000	13	1370.15000000	1390.15000000	-0.38827158	-0.21907657	-0.89512605	240.56677054	63.52462465	4.44616061	13.14464227	0.19240116	0.93412310
1385.66000000	8	1373.15000000	1393.15000000	-0.47975295	-0.28814324	-0.82874036	239.01065506	55.96955897	4.22845916	5.75138179	0.52858524	1.00000000
1385.82500000	9	1374.15000000	1394.15000000	-0.46567508	-0.27149629	-0.84228052	239.75710605	57.38172665	4.46179285	6.77426906	0.12209506	0.22161513
1386.88500000	11	1382.15000000	1402.15000000	-0.44473571	-0.24789506	-0.86067310	240.86476559	59.39224295	4.63399941	7.45544670	0.04761839	0.03924840
1387.78000000	12	1383.15000000	1403.15000000	-0.44234009	-0.24288183	-0.86333288	241.22951961	59.69288336	4.60846773	7.20457103	0.22084243	0.09101752
1388.35000000	12	1384.15000000	1404.15000000	-0.44089119	-0.23140555	-0.86721763	242.30687675	60.13690299	5.33587341	7.41535757	0.00631137	0.01441378
1394.11000000	10	1385.15000000	1405.15000000	-0.43255758	-0.22404406	-0.87332594	242.61801149	60.84746638	5.82032789	7.95154645	0.05892129	0.32901390
1395.03000000	8	1387.15000000	1407.15000000	-0.39871650	-0.20243837	-0.89445171	243.08195212	63.43809045	6.46161579	8.33054040	0.04284553	0.08595315
1398.87500000	7	1388.15000000	1408.15000000	-0.36324911	-0.17332395	-0.91542825	244.49190367	66.26661820	3.84595320	2.39362883	0.03588740	0.01879303
1402.72000000	6	1393.15000000	1413.15000000	-0.35771947	-0.16172043	-0.91971913	245.67287856	66.88505533	2.60133988	2.04891497	0.05780587	0.18660921
1402.97000000	5	1394.15000000	1414.15000000	-0.36390486	-0.16357157	-0.91696106	245.79656279	66.48577730	2.83377105	2.02612920	0.03134447	0.11848034
1404.23000000	3	1396.15000000	1416.15000000	-0.38347076	-0.16965407	-0.90783681	246.13457607	65.20810592	3.61889585	1.67663290	0.33646960	0.28918563
1405.24000000	4	1399.15000000	1419.15000000	-0.33866143	-0.17087681	-0.92526188	243.22607300	67.70787792	5.77220344	4.71782617	0.01500334	0.02228482
1410.91500000	5	1402.15000000	1422.15000000	-0.35190365	-0.18321005	-0.91793131	242.49736047	66.62550376	5.38722974	4.75029918	0.01280346	0.01960845
1416.59000000	4	1403.15000000	1423.15000000	-0.33639030	-0.17980062	-0.92439889	241.87549650	67.57788614	5.86701177	4.86095493	0.21809587	0.04695066
1418.20000000	3	1405.15000000	1425.15000000	-0.31754598	-0.19178070	-0.92864671	238.87028090	68.22483491	3.06034640	5.49817925	0.12742434	0.05542921
1419.81000000	2	1408.15000000	1428.15000000	-0.30109777	-0.19468112	-0.93350918	237.11445854	68.98861248	2.27223308	6.61321687	0.05135405	0.05083651
1424.12500000	3	1409.15000000	1429.15000000	-0.33342830	-0.20025698	-0.92126148	239.01098013	67.11120349	3.25937790	5.98418839	0.03902891	0.00652693
1428.44000000	4	1410.15000000	1430.15000000	-0.33498535	-0.18989368	-0.92288959	240.45233060	67.35224504	3.71500569	5.19969703	0.05110474	0.10316250
1429.07500000	5	1416.15000000	1436.15000000	-0.34187940	-0.19599757	-0.91907749	240.17459139	66.79158718	3.37334652	4.78658172	0.25437768	0.39475772
1429.71000000	4	1419.15000000	1439.15000000	-0.37651865	-0.20394770	-0.90368083	241.55705930	64.64619504	2.35583831	2.15844485	0.14347389	0.16155763
1430.26000000	3	1426.15000000	1446.15000000	-0.36825003	-0.19388998	-0.90928466	242.23242328	65.40668326	2.35395432	1.97677448	0.00605703	0.01160060
1446.32500000	7	1427.15000000	1447.15000000	-0.34303015	-0.18702906	-0.92051640	241.39961978	67.00169357	1.75493347	2.20739443	0.26574276	0.02857020
1446.49000000	8	1428.15000000	1448.15000000	-0.34367657	-0.18447170	-0.92079130	241.77489311	67.04203949	1.91612654	2.06786135	0.18166186	0.58665979
1446.59000000	7	1429.15000000	1449.15000000	-0.33606233	-0.18156107	-0.92417406	241.61941614	67.54413767	1.99758676	1.69214421	0.00324029	0.18245777
1446.87500000	7	1430.15000000	1450.15000000	-0.32976101	-0.17809796	-0.92711315	241.62731986	67.98918843	1.99708793	2.14167174	0.26352495	0.35984289
1447.06000000	6	1432.15000000	1452.15000000	-0.32288949	-0.17136134	-0.93079411	242.04456933	68.55894190	1.83618476	1.75846480	0.42577229	0.31289629
1447.25500000	7	1435.15000000	1455.15000000	-0.32816963	-0.17941469	-0.92742388	241.33398713	68.03674131	2.46400372	2.05933060	0.30191885	0.21796437
1447.45000000	8	1441.15000000	1461.15000000	-0.33171391	-0.18515995	-0.92503064	240.83010708	67.67297503	2.67117790	2.14863370	0.01843096	0.01742281
1449.42000000	10	1446.15000000	1466.15000000	-0.33482899	-0.18928786	-0.92307077	240.51935320	67.37921903	2.47798748	2.05202334	0.00353091	0.01055232
1455.49000000	6	1447.15000000	1467.15000000	-0.34188022	-0.19472107	-0.91934848	240.33592014	66.83101889	3.14454954	2.18477058	0.03089860	0.00350092
1458.58000000	5	1449.15000000	1469.15000000	-0.34034829	-0.20033027	-0.91871150	239.51877436	66.73843334	2.80202447	2.38148630	0.05046330	0.04155490
1461.67000000	4	1450.15000000	1470.15000000	-0.35050129	-0.21745368	-0.91096803	238.18421944	65.63947041	1.16031966	0.86810823	0.08953924	0.13996798
1461.90500000	5	1452.15000000	1472.15000000	-0.35498956	-0.21869599	-0.90893040	238.36430695	65.35795712	1.09998034	0.95953843	0.17570180	0.04982880
1462.14000000	4	1455.15000000	1475.15000000	-0.35497238	-0.21567650	-0.90965832	238.71769055	65.45817626	0.94035514	1.04964666	0.01383106	0.00271917
1466.31000000	3	1461.15000000	1481.15000000	-0.35549320	-0.21182136	-0.91036053	239.21131180	65.55522171	0.44538672	1.19710223	0.00332531	0.03700434
1470.48000000	1	1465.15000000	1485.15000000	-0.37296176	-0.22327814	-0.90058114	239.09263376	64.23456161	0.00000000	0.00000000	0.00678943	0.01093152
1485.74500000	3	1467.15000000	1487.15000000	-0.39569131	-0.22863990	-0.88946736	239.97965122	62.80639190	0.64274272	1.01989466	0.00174605	0.06283922
1486.57500000	5	1468.15000000	1488.15000000	-0.38963048	-0.22525033	-0.89300077	239.96724790	63.25277858	0.49821020	1.05255044	0.01585729	0.02749290
1487.27000000	6	1470.15000000	1490.15000000	-0.39146205	-0.22716982	-0.89171259	239.87292521	63.08924474	0.50250118	1.02800779	0.02016088	0.06977782
1488.01500000	7	1485.15000000	1505.15000000	-0.39692069	-0.23152951	-0.88817118	239.74437636	62.64433083	0.70426691	0.94293376	0.02572582	0.02081639
1489.25500000	5	1487.15000000	1507.15000000	-0.39286017	-0.23167694	-0.88993634	239.47135713	62.86524802	0.64918827	1.02996950	0.03547602	0.07718118
1490.32000000	3	1488.15000000	1508.15000000	-0.40089740	-0.23947625	-0.88426942	239.14799670	62.16174927	0.66885798	0.47010819	0.10418400	0.04626882
1490.46000000	2	1490.15000000	1510.15000000	-0.40110809	-0.24078940	-0.88381716	239.02316313	62.10630983	0.79085885	0.56788736	0.00814934	0.04923655
1516.60000000	3	1516.15000000	1536.15000000	-0.25356013	-0.14144092	-0.95692305	240.84634639	73.12158903	1.01822268	3.57876739	0.01486904	0.01108082
1600.68000000	1	1600.15000000	1620.15000000	-0.32264251	-0.26932649	-0.90739465	230.14649068	65.14775854	0.00000000	0.00000000	0.00538403	0.00677546
1661.96000000	1	1642.15000000	1662.15000000	-0.28997513	-0.21874803	-0.93169938	232.97025751	68.70128518	0.00000000	0.00000000	0.00056809	0.17922716
1662.86000000	2	1645.15000000	1665.15000000	-0.30779324	-0.23222633	-0.92267776	232.96588165	67.32074626	0.00442060	1.38053886	0.00979556	0.00432932
1665.58000000	4	1661.15000000	1681.15000000	-0.30815778	-0.23443180	-0.92199811	232.73784722	67.21996246	0.26700767	1.06615365	0.04079484	0.25636123
1665.80500000	3	1662.15000000	1682.15000000	-0.31414046	-0.23966383	-0.91862779	232.65928927	66.72629195	0.26633447	0.73530687	0.07774498	0.20423887
1666.03000000	2	1664.15000000	1684.15000000	-0.30850243	-0.23664033	-0.92131841	232.50957706	67.11959131	0.19517470	0.58929776	0.00529310	0.00182331
1675.34500000	3	1665.15000000	1685.15000000	-0.30837086	-0.23295214	-0.92230185	232.93156008	67.26495169	0.61683160	0.52381640	0.01055202	0.00368735
