DEPTH d	SIZE i	MIN d	MAX d	INT_AV_D.X d	INT_AV_D.Y d	INT_AV_D.Z d	INT_AV_DD.DIPDIR d	INT_AV_DD.DIP d	INT_AV_DD_STDEV d	INT_AV_D_STDEV d	DD_DERIV d	D_DERIV d
1553.16000000	4	1535.55000000	1555.55000000	0.59030329	0.70954769	-0.38481697	39.75852917	22.63237787	5.99844256	2.90486437	0.01016945	0.00161370
1555.00000000	6	1536.55000000	1556.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1537.55000000	1557.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1538.55000000	1558.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1539.55000000	1559.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1540.55000000	1560.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1541.55000000	1561.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1542.55000000	1562.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1543.55000000	1563.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1544.55000000	1564.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1545.55000000	1565.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.00000000	0.00000000
1555.00000000	6	1546.55000000	1566.55000000	0.57894631	0.71765705	-0.38702653	38.89371691	22.76960724	5.01135008	3.16077526	0.02537232	0.01822960
1555.54000000	7	1547.55000000	1567.55000000	0.57286467	0.72640182	-0.37969260	38.26048846	22.31464289	4.92062993	3.13166025	0.04994867	0.01638273
1556.08000000	6	1548.55000000	1568.55000000	0.58679354	0.71165830	-0.38628462	39.50708015	22.72351423	3.94686145	3.22751062	0.00000000	0.00000000
1556.08000000	6	1549.55000000	1569.55000000	0.58679354	0.71165830	-0.38628462	39.50708015	22.72351423	3.94686145	3.22751062	0.00000000	0.00000000
1556.08000000	6	1550.55000000	1570.55000000	0.58679354	0.71165830	-0.38628462	39.50708015	22.72351423	3.94686145	3.22751062	0.00000000	0.00000000
1556.08000000	6	1551.55000000	1571.55000000	0.58679354	0.71165830	-0.38628462	39.50708015	22.72351423	3.94686145	3.22751062	0.05889771	0.00259924
1556.54000000	8	1552.55000000	1572.55000000	0.60196157	0.69838279	-0.38717405	40.75924865	22.77877424	4.22202535	3.36632350	0.00115259	0.00070711
1567.20000000	6	1553.55000000	1573.55000000	0.59348025	0.70250307	-0.39277301	40.19139291	23.12715433	4.25955776	3.72851794	0.00000000	0.00000000
1567.20000000	6	1554.55000000	1574.55000000	0.59348025	0.70250307	-0.39277301	40.19139291	23.12715433	4.25955776	3.72851794	0.00535701	0.00752609
1569.58500000	5	1555.55000000	1575.55000000	0.58977231	0.71288955	-0.37941681	39.60089620	22.29756323	4.45406842	3.55779274	0.01429181	0.00410610
1572.14500000	3	1556.55000000	1576.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1557.55000000	1577.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1558.55000000	1578.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1559.55000000	1579.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1560.55000000	1580.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1561.55000000	1581.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1562.55000000	1582.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1563.55000000	1583.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1564.55000000	1584.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1565.55000000	1585.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.00000000	0.00000000
1572.14500000	3	1566.55000000	1586.55000000	0.61265282	0.69756798	-0.37155812	41.29185772	21.81174249	5.28147021	3.44583372	0.39393409	0.14721613
1572.32000000	2	1567.55000000	1587.55000000	0.64492685	0.65678609	-0.39077026	44.47802189	23.00243599	2.64587549	3.74505872	0.00000000	0.00000000
1572.32000000	2	1568.55000000	1588.55000000	0.64492685	0.65678609	-0.39077026	44.47802189	23.00243599	2.64587549	3.74505872	0.00536978	0.00237903
1580.82000000	3	1569.55000000	1589.55000000	0.67320700	0.63689776	-0.37570412	46.58753234	22.06783833	4.03288576	3.31696328	0.01965411	0.00059579
1589.66500000	5	1570.55000000	1590.55000000	0.57857044	0.72598195	-0.37176129	38.55305099	21.82428174	12.22053000	3.98823041	0.00000000	0.00000000
1589.66500000	5	1571.55000000	1591.55000000	0.57857044	0.72598195	-0.37176129	38.55305099	21.82428174	12.22053000	3.98823041	0.17581171	0.02639139
1590.20000000	3	1572.55000000	1592.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1573.55000000	1593.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1574.55000000	1594.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1575.55000000	1595.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1576.55000000	1596.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1577.55000000	1597.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1578.55000000	1598.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1579.55000000	1599.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1580.55000000	1600.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1581.55000000	1601.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1582.55000000	1602.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1583.55000000	1603.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1584.55000000	1604.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1585.55000000	1605.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1586.55000000	1606.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1587.55000000	1607.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00000000	0.00000000
1590.20000000	3	1588.55000000	1608.55000000	0.52422294	0.77120078	-0.36116433	34.20586620	21.17171846	14.95544051	4.09146959	0.00208821	0.00095541
1599.91000000	3	1589.55000000	1609.55000000	0.53519531	0.76029241	-0.36813235	35.14299855	21.60048042	15.50113034	3.96715013	0.02929086	0.00025594
1610.48000000	2	1590.55000000	1610.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1591.55000000	1611.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1592.55000000	1612.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1593.55000000	1613.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1594.55000000	1614.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1595.55000000	1615.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1596.55000000	1616.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1597.55000000	1617.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1598.55000000	1618.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1599.55000000	1619.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1600.55000000	1620.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1601.55000000	1621.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1602.55000000	1622.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1603.55000000	1623.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1604.55000000	1624.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1605.55000000	1625.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1606.55000000	1626.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1607.55000000	1627.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	2	1608.55000000	1628.55000000	0.70588848	0.60390620	-0.37016044	49.45214034	21.72551265	3.62500703	0.05986861	0.00000000	0.00000000
1610.48000000	1	1609.55000000	1629.55000000	0.66624584	0.64744318	-0.37004569	45.82001122	21.71843505	0.02562345	0.02562345	0.00000000	0.00000000
1610.48000000	0	1610.55000000	1630.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1611.55000000	1631.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1612.55000000	1632.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1613.55000000	1633.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1614.55000000	1634.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1615.55000000	1635.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1616.55000000	1636.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1610.48000000	0	1617.55000000	1637.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1637.66000000	1	1618.55000000	1638.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1619.55000000	1639.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1620.55000000	1640.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1621.55000000	1641.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1622.55000000	1642.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1623.55000000	1643.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1624.55000000	1644.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1625.55000000	1645.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1626.55000000	1646.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1627.55000000	1647.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1628.55000000	1648.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1629.55000000	1649.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1630.55000000	1650.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1631.55000000	1651.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1632.55000000	1652.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1633.55000000	1653.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1634.55000000	1654.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1635.55000000	1655.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1636.55000000	1656.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	1	1637.55000000	1657.55000000	0.37689633	0.77037434	-0.51426892	26.06963286	30.94860142	0.02562345	0.02562345	0.00000000	0.00000000
1637.66000000	0	1638.55000000	1658.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1637.66000000	0	1639.55000000	1659.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1637.66000000	0	1640.55000000	1660.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1637.66000000	0	1641.55000000	1661.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1637.66000000	0	1642.55000000	1662.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	1	1643.55000000	1663.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1644.55000000	1664.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1645.55000000	1665.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1646.55000000	1666.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1647.55000000	1667.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1648.55000000	1668.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1649.55000000	1669.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1650.55000000	1670.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1651.55000000	1671.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1652.55000000	1672.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1653.55000000	1673.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1654.55000000	1674.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1655.55000000	1675.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1656.55000000	1676.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1657.55000000	1677.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1658.55000000	1678.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1659.55000000	1679.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1660.55000000	1680.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1661.55000000	1681.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	1	1662.55000000	1682.55000000	0.68320377	0.64404383	-0.34415136	46.69000000	20.13000000	0.02562345	0.02562345	0.00000000	0.00000000
1663.33000000	0	1663.55000000	1683.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1664.55000000	1684.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1665.55000000	1685.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1666.55000000	1686.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1667.55000000	1687.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1668.55000000	1688.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1669.55000000	1689.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1670.55000000	1690.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1671.55000000	1691.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1672.55000000	1692.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1673.55000000	1693.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1674.55000000	1694.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1675.55000000	1695.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1676.55000000	1696.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1677.55000000	1697.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1678.55000000	1698.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1679.55000000	1699.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1680.55000000	1700.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1681.55000000	1701.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1682.55000000	1702.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1683.55000000	1703.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1684.55000000	1704.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1685.55000000	1705.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1686.55000000	1706.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1687.55000000	1707.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1688.55000000	1708.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1689.55000000	1709.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1690.55000000	1710.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1691.55000000	1711.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1692.55000000	1712.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1693.55000000	1713.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1694.55000000	1714.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1695.55000000	1715.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1663.33000000	0	1696.55000000	1716.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1716.95000000	1	1697.55000000	1717.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1698.55000000	1718.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1699.55000000	1719.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1700.55000000	1720.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1701.55000000	1721.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1702.55000000	1722.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1703.55000000	1723.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1704.55000000	1724.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1705.55000000	1725.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1706.55000000	1726.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1707.55000000	1727.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1708.55000000	1728.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1709.55000000	1729.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1710.55000000	1730.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1711.55000000	1731.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1712.55000000	1732.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1713.55000000	1733.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1714.55000000	1734.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1715.55000000	1735.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	1	1716.55000000	1736.55000000	0.76239631	0.53165474	-0.36891069	55.11012646	21.64845248	0.00000085	0.00000085	0.00000000	0.00000000
1716.95000000	0	1717.55000000	1737.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1716.95000000	0	1718.55000000	1738.55000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1739.42000000	1	1719.55000000	1739.55000000	0.69171637	0.61976954	-0.37069418	48.14004281	21.75843567	0.02562345	0.02562345	0.00000000	0.00000000
1739.42000000	1	1720.55000000	1740.55000000	0.69171637	0.61976954	-0.37069418	48.14004281	21.75843567	0.02562345	0.02562345	0.00000000	0.00000000
1739.42000000	1	1721.55000000	1741.55000000	0.69171637	0.61976954	-0.37069418	48.14004281	21.75843567	0.02562345	0.02562345	0.00000000	0.00000000
