NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	UPSILON.X d	UPSILON.Y d	UPSILON.Z d	lambda d	ANG d	RUP d
BZ0099	30	0.91177973	0.33186068	0.24192190	0.22733222	0.08274216	-0.97029573	-0.34202014	0.93969262	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	70.00000000	76.00000000	NAN	NAN	70.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0100	31	0.84030075	0.48514786	0.24192190	0.20951051	0.12096095	-0.97029573	-0.50000000	0.86602540	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	60.00000000	76.00000000	NAN	NAN	60.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0101	32	0.72107025	0.64925457	0.24192190	0.17978300	0.16187734	-0.97029573	-0.66913061	0.74314483	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	48.00000000	76.00000000	NAN	NAN	48.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0102	33	0.63657127	0.73229148	0.24192190	0.15871504	0.18258077	-0.97029573	-0.75470958	0.65605903	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	41.00000000	76.00000000	NAN	NAN	41.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0103	34	0.57032552	0.78498573	0.24192190	0.14219812	0.19571892	-0.97029573	-0.80901699	0.58778525	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	36.00000000	76.00000000	NAN	NAN	36.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0104	35	0.57032552	-0.78498573	0.24192190	0.14219812	-0.19571892	-0.97029573	0.80901699	0.58778525	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	144.00000000	76.00000000	NAN	NAN	144.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0105	36	0.91865005	0.29848750	0.25881905	0.24615154	0.07997948	-0.96592583	-0.30901699	0.95105652	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	72.00000000	75.00000000	NAN	NAN	72.00000000	75.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0106	37	0.76115994	0.59468332	0.25881905	0.20395219	0.15934492	-0.96592583	-0.61566148	0.78801075	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	52.00000000	75.00000000	NAN	NAN	52.00000000	75.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0107	38	0.63370436	0.72899347	0.25881905	0.16980057	0.19533321	-0.96592583	-0.75470958	0.65605903	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	A	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	41.00000000	75.00000000	NAN	NAN	41.00000000	75.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0108	39	0.71782278	-0.64633053	0.25881905	0.19234003	-0.17318374	-0.96592583	0.66913061	0.74314483	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	132.00000000	75.00000000	NAN	NAN	132.00000000	75.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0109	40	0.73994211	-0.62088515	0.25881905	0.19826689	-0.16636568	-0.96592583	0.64278761	0.76604444	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	130.00000000	75.00000000	NAN	NAN	130.00000000	75.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0110	41	0.92402405	0.26495963	0.27563736	0.26495963	0.07597595	-0.96126170	-0.27563736	0.96126170	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	74.00000000	74.00000000	NAN	NAN	74.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0111	42	0.90329052	0.32877086	0.27563736	0.25901439	0.09427353	-0.96126170	-0.34202014	0.93969262	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	70.00000000	74.00000000	NAN	NAN	70.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0112	43	0.86397629	0.42138939	0.27563736	0.24774121	0.12083146	-0.96126170	-0.43837115	0.89879405	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	64.00000000	74.00000000	NAN	NAN	64.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0113	44	0.81519615	0.50939109	0.27563736	0.23375373	0.14606554	-0.96126170	-0.52991926	0.84804810	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	58.00000000	74.00000000	NAN	NAN	58.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0114	45	0.64320962	0.71435666	0.27563736	0.18443739	0.20483847	-0.96126170	-0.74314483	0.66913061	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	42.00000000	74.00000000	NAN	NAN	42.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0115	46	0.63064441	0.72547341	0.27563736	0.18083438	0.20802615	-0.96126170	-0.75470958	0.65605903	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	41.00000000	74.00000000	NAN	NAN	41.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0116	47	0.59181179	0.75748455	0.27563736	0.16969930	0.21720520	-0.96126170	-0.78801075	0.61566148	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	38.00000000	74.00000000	NAN	NAN	38.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0117	48	0.73636918	-0.61788711	0.27563736	0.21115046	-0.17717628	-0.96126170	0.64278761	0.76604444	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	130.00000000	74.00000000	NAN	NAN	130.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0118	49	0.75748455	-0.59181179	0.27563736	0.21720520	-0.16969930	-0.96126170	0.61566148	0.78801075	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	128.00000000	74.00000000	NAN	NAN	128.00000000	74.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0119	50	0.71067293	-0.63989278	0.29237170	0.21727452	-0.19563486	-0.95630476	0.66913061	0.74314483	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	132.00000000	73.00000000	NAN	NAN	132.00000000	73.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0120	51	0.93660783	0.16514923	0.30901699	0.30432233	0.05366024	-0.95105652	-0.17364818	0.98480775	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	80.00000000	72.00000000	NAN	NAN	80.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0121	52	0.91421420	0.26214670	0.30901699	0.29704620	0.08517663	-0.95105652	-0.27563736	0.96126170	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	74.00000000	72.00000000	NAN	NAN	74.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0122	53	0.89370079	0.32528049	0.30901699	0.29038099	0.10569004	-0.95105652	-0.34202014	0.93969262	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	70.00000000	72.00000000	NAN	NAN	70.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0123	54	0.83973306	0.44649399	0.30901699	0.27284581	0.14507469	-0.95105652	-0.46947156	0.88294759	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	72.00000000	NAN	NAN	62.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0124	55	0.80654167	0.50398317	0.30901699	0.26206127	0.16375406	-0.95105652	-0.52991926	0.84804810	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	58.00000000	72.00000000	NAN	NAN	58.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0125	56	0.80654167	0.50398317	0.30901699	0.26206127	0.16375406	-0.95105652	-0.52991926	0.84804810	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	58.00000000	72.00000000	NAN	NAN	58.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0126	57	0.77905989	0.54550361	0.30901699	0.25313190	0.17724487	-0.95105652	-0.57357644	0.81915204	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	55.00000000	72.00000000	NAN	NAN	55.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0127	58	0.68413280	0.66065937	0.30901699	0.22228822	0.21466124	-0.95105652	-0.69465837	0.71933980	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	46.00000000	72.00000000	NAN	NAN	46.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0128	59	0.66065937	0.68413280	0.30901699	0.21466124	0.22228822	-0.95105652	-0.71933980	0.69465837	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	44.00000000	72.00000000	NAN	NAN	44.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0129	60	0.58552886	0.74944276	0.30901699	0.19024986	0.24350871	-0.95105652	-0.78801075	0.61566148	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	38.00000000	72.00000000	NAN	NAN	38.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0130	61	0.70677273	-0.63638102	0.30901699	0.22964438	-0.20677273	-0.95105652	0.66913061	0.74314483	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	132.00000000	72.00000000	NAN	NAN	132.00000000	72.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
