ID s	INT d	DIP d	FREQ d	FREQ_NRM d	FREQ_MAX d
W_TST_0112	1.00000000	62.75711960	0.51487663	0.06666927	7.72284753
W_TST_0111	1.06000000	58.83482363	0.57055766	0.07387918	7.72284753
W_TST_0110	0.34000000	61.32366553	1.60866848	0.20829991	7.72284753
W_TST_0109	1.12000000	61.38734741	0.48705733	0.06306707	7.72284753
W_TST_0108	0.64000000	62.94220051	0.79811999	0.10334530	7.72284753
W_TST_0107	0.68000000	62.02934218	0.78095987	0.10112331	7.72284753
W_TST_0106	3.31000000	55.81003914	0.20523963	0.02657564	7.72284753
W_TST_0105	1.39000000	59.67910754	0.42074970	0.05448116	7.72284753
W_TST_0104	0.59000000	60.33330843	0.96545713	0.12501310	7.72284753
W_TST_0103	0.44000000	55.42074437	1.56663538	0.20285722	7.72284753
W_TST_0102	0.82000000	65.44345924	0.55721776	0.07215185	7.72284753
W_TST_0101	1.10000000	60.66320871	0.51092589	0.06615771	7.72284753
W_TST_0100	0.60000000	47.33702871	1.53596262	0.19888553	7.72284753
W_TST_0099	1.02000000	60.98458461	0.54378512	0.07041252	7.72284753
W_TST_0098	0.77000000	62.74125431	0.66912596	0.08664239	7.72284753
W_TST_0097	0.64000000	57.07387489	1.01183751	0.13101871	7.72284753
W_TST_0096	0.53000000	57.56413361	1.19905235	0.15526039	7.72284753
W_TST_0095	0.80000000	59.91317215	0.72421577	0.09377574	7.72284753
W_TST_0094	2.17000000	60.09105208	0.26508448	0.03432471	7.72284753
W_TST_0093	0.87000000	68.70912042	0.44793143	0.05800081	7.72284753
W_TST_0092	0.53000000	61.85219008	1.00947754	0.13071313	7.72284753
W_TST_0091	0.27000000	65.37682636	1.69750027	0.21980238	7.72284753
W_TST_0090	0.55000000	67.86057959	0.73974468	0.09578652	7.72284753
W_TST_0089	0.42000000	62.39592849	1.24494727	0.16120314	7.72284753
W_TST_0088	1.00000000	60.90815366	0.55640648	0.07204680	7.72284753
W_TST_0087	0.34000000	62.23096729	1.54867547	0.20053166	7.72284753
W_TST_0086	0.29000000	52.16833390	2.67781070	0.34673878	7.72284753
W_TST_0085	0.26000000	50.13527837	3.21186206	0.41589091	7.72284753
W_TST_0084	0.14000000	53.49722150	5.28597232	0.68445898	7.72284753
W_TST_0083	0.86000000	60.67439765	0.65321109	0.08458164	7.72284753
W_TST_0082	0.91000000	61.95104253	0.58550107	0.07581414	7.72284753
W_TST_0081	0.51000000	59.31549112	1.16351161	0.15065837	7.72284753
W_TST_0080	0.87000000	61.65763904	0.61999838	0.08028106	7.72284753
W_TST_0079	0.38000000	63.25213957	1.32630175	0.17173740	7.72284753
W_TST_0078	0.90000000	61.41426530	0.60543862	0.07839578	7.72284753
W_TST_0077	1.26000000	54.28652635	0.57057900	0.07388195	7.72284753
W_TST_0076	0.68000000	57.97888425	0.91967928	0.11908552	7.72284753
W_TST_0075	1.00000000	60.44103696	0.56713208	0.07343562	7.72284753
W_TST_0074	0.66000000	58.17714775	0.94027058	0.12175180	7.72284753
W_TST_0073	1.25000000	59.57319628	0.46986042	0.06084031	7.72284753
W_TST_0072	1.14000000	59.35653936	0.51966898	0.06728982	7.72284753
W_TST_0071	0.86000000	61.12641616	0.64119566	0.08302581	7.72284753
W_TST_0070	0.64000000	60.35369763	0.88929450	0.11515111	7.72284753
W_TST_0069	0.60000000	57.17959944	1.07493346	0.13918875	7.72284753
W_TST_0068	0.63000000	60.77348897	0.88807698	0.11499346	7.72284753
W_TST_0067	0.65000000	59.31735611	0.91284140	0.11820011	7.72284753
W_TST_0066	0.48000000	59.39475128	1.23233751	0.15957035	7.72284753
W_TST_0065	0.99000000	60.13411452	0.58003383	0.07510621	7.72284753
W_TST_0064	0.70000000	60.22817337	0.81721798	0.10581822	7.72284753
W_TST_0063	0.34000000	58.22493048	1.82183541	0.23590203	7.72284753
W_TST_0062	0.43000000	59.32427597	1.37949680	0.17862541	7.72284753
W_TST_0061	1.05000000	62.12075977	0.50381803	0.06523734	7.72284753
W_TST_0060	0.93000000	60.13720643	0.61737821	0.07994178	7.72284753
W_TST_0059	0.95000000	59.27230438	0.62569530	0.08101873	7.72284753
W_TST_0058	1.10000000	60.24623068	0.51966761	0.06728964	7.72284753
W_TST_0057	0.92000000	58.77515097	0.65892875	0.08532199	7.72284753
W_TST_0056	0.66000000	59.06608451	0.90801803	0.11757555	7.72284753
W_TST_0055	0.27000000	58.98093464	2.22708740	0.28837646	7.72284753
W_TST_0054	0.52000000	57.94864720	1.20406978	0.15591008	7.72284753
W_TST_0053	0.68000000	61.04604410	0.81361614	0.10535183	7.72284753
W_TST_0052	0.70000000	61.38651158	0.77931877	0.10091081	7.72284753
W_TST_0051	0.47000000	60.21340547	1.21786113	0.15769587	7.72284753
W_TST_0050	0.64000000	58.77732061	0.94712917	0.12263989	7.72284753
W_TST_0049	0.54000000	58.85434776	1.11912188	0.14491052	7.72284753
W_TST_0048	0.54000000	60.08850101	1.06535665	0.13794868	7.72284753
W_TST_0047	0.55000000	56.87494943	1.18639089	0.15362091	7.72284753
W_TST_0046	0.69000000	57.69033887	0.91653593	0.11867850	7.72284753
W_TST_0045	0.45000000	61.39572193	1.21181014	0.15691235	7.72284753
W_TST_0044	0.65000000	58.06491643	0.95891549	0.12416605	7.72284753
W_TST_0043	1.07000000	63.37640016	0.46848410	0.06066209	7.72284753
W_TST_0042	1.30000000	60.70615324	0.43156356	0.05588140	7.72284753
W_TST_0041	0.48000000	64.10427022	1.01142044	0.13096470	7.72284753
W_TST_0040	0.26000000	58.17056868	2.38745247	0.30914147	7.72284753
W_TST_0039	0.33000000	40.40349714	3.56015373	0.46098977	7.72284753
W_TST_0038	0.49000000	52.72192035	1.55345188	0.20115014	7.72284753
W_TST_0037	1.11000000	56.26365958	0.60165212	0.07790548	7.72284753
W_TST_0036	0.29000000	46.40020925	3.28372471	0.42519611	7.72284753
W_TST_0035	1.08000000	52.48966140	0.71075344	0.09203256	7.72284753
W_TST_0034	0.52000000	60.62049207	1.08269217	0.14019339	7.72284753
W_TST_0033	1.08000000	57.81479523	0.58275281	0.07545828	7.72284753
W_TST_0032	0.27000000	58.70210162	2.25170108	0.29156358	7.72284753
W_TST_0031	1.33000000	59.97438986	0.43454616	0.05626761	7.72284753
W_TST_0030	0.57000000	61.15948662	0.96609791	0.12509607	7.72284753
W_TST_0029	0.80000000	55.08846310	0.87238632	0.11296174	7.72284753
W_TST_0028	0.45000000	58.10625131	1.38287514	0.17906286	7.72284753
W_TST_0027	1.26000000	60.67927098	0.44575369	0.05771883	7.72284753
W_TST_0026	1.17000000	57.57511885	0.54293044	0.07030185	7.72284753
W_TST_0025	0.81000000	55.96605853	0.83379107	0.10796420	7.72284753
W_TST_0024	1.03000000	60.00078284	0.56051656	0.07257900	7.72284753
W_TST_0023	0.51000000	57.01349714	1.27269162	0.16479564	7.72284753
W_TST_0022	1.08000000	58.90716358	0.55839635	0.07230446	7.72284753
W_TST_0021	0.94000000	62.95761971	0.54303990	0.07031602	7.72284753
W_TST_0020	1.07000000	58.79633466	0.56608315	0.07329980	7.72284753
W_TST_0019	0.87000000	57.04356518	0.74520357	0.09649337	7.72284753
W_TST_0018	0.38000000	57.03217981	1.70686679	0.22101521	7.72284753
W_TST_0017	1.09000000	58.32898417	0.56597612	0.07328594	7.72284753
W_TST_0016	0.62000000	61.13327658	0.88914859	0.11513222	7.72284753
W_TST_0015	0.73000000	61.88968359	0.73175573	0.09475206	7.72284753
W_TST_0014	1.14000000	58.03946999	0.54729114	0.07086650	7.72284753
W_TST_0013	0.41000000	60.91527088	1.35669223	0.17567254	7.72284753
W_TST_0012	1.29000000	55.45997481	0.53357364	0.06909027	7.72284753
W_TST_0011	1.81000000	59.50021365	0.32543646	0.04213944	7.72284753
W_TST_0010	1.59000000	56.76132165	0.41216744	0.05336988	7.72284753
W_TST_0009	3.79000000	62.22276064	0.13897958	0.01799590	7.72284753
W_TST_0008	0.61000000	58.13286853	1.01909761	0.13195879	7.72284753
W_TST_0007	0.48000000	59.28148507	1.23790355	0.16029108	7.72284753
W_TST_0006	0.45000000	57.97141359	1.39014068	0.18000364	7.72284753
W_TST_0005	1.78000000	55.35137126	0.38826245	0.05027452	7.72284753
W_TST_0004	0.60000000	53.99038680	1.21133151	0.15685037	7.72284753
W_TST_0003	0.94000000	57.42408289	0.67971766	0.08801387	7.72284753
W_TST_0002	1.68000000	61.56479625	0.32231684	0.04173549	7.72284753
