DEPTH d	FREQ d	DERIV_DEPTH d	DERIV d
1403.89500000	0.25146427	1404.00750000	0.14881703
1404.12000000	0.03117754	1404.32250000	0.03223721
1404.52500000	0.11707210	1404.79000000	0.03004007
1405.05500000	0.01232791	1405.23750000	0.06222729
1405.42000000	0.16175417	1405.61000000	0.05789154
1405.80000000	0.01702640	1406.47000000	0.02273203
1407.14000000	0.21742571	1408.06250000	0.01752981
1408.98500000	0.00464767	1409.93500000	0.00080538
1410.88500000	0.01471481	1411.63000000	0.01893377
1412.37500000	0.20031420	1412.61250000	0.01964074
1412.85000000	0.13893734	1413.00750000	0.00326247
1413.16500000	0.13217635	1413.36750000	0.00302462
1413.57000000	0.12411739	1413.72500000	0.05082666
1413.88000000	0.02045852	1414.00750000	0.05766900
1414.13500000	0.11720514	1414.24000000	0.08995643
1414.34500000	0.24148613	1414.47500000	0.02334268
1414.60500000	0.20155816	1414.75750000	0.09952666
1414.91000000	0.00185153	1415.04500000	0.00351291
1415.18000000	0.00809153	1415.73000000	0.00077670
1416.28000000	0.00247070	1416.97250000	0.00473859
1417.66500000	0.04564769	1417.92000000	0.02661825
1418.17500000	0.13495827	1419.89250000	0.00567901
1421.61000000	0.00662117	1423.43750000	0.00214289
1425.26500000	0.05814880	1425.47250000	0.00611518
1425.68000000	0.07484473	1425.91500000	0.02047703
1426.15000000	0.01152806	1426.85750000	0.00100332
1427.56500000	0.02086815	1428.41250000	0.00126598
1429.26000000	0.03498539	1429.68000000	0.00231085
1430.10000000	0.02221502	1430.24000000	0.02816988
1430.38000000	0.07410652	1430.46000000	0.04183077
1430.54000000	0.03007446	1430.70000000	0.04781961
1430.86000000	0.13074657	1431.07500000	0.03410532
1431.29000000	0.03426514	1431.44500000	0.06636640
1431.60000000	0.16961667	1431.72750000	0.04401659
1431.85500000	0.09577360	1431.97750000	0.42291828
1432.10000000	0.77744605	1432.24500000	0.40171232
1432.39000000	0.01102689	1432.51500000	0.13906642
1432.64000000	0.23975287	1432.82750000	0.07846722
1433.01500000	0.04616740	1433.23000000	0.00850005
1433.44500000	0.02212138	1433.61250000	0.07714568
1433.78000000	0.19214513	1433.95500000	0.08288237
1434.13000000	0.00129899	1434.37000000	0.00081096
1434.61000000	0.00385989	1434.99750000	0.03518348
1435.38500000	0.18324801	1436.19500000	0.01616379
1437.00500000	0.01097730	1438.09750000	0.00001608
1439.19000000	0.01074612	1440.03750000	0.00057630
1440.88500000	0.00431971	1441.87000000	0.00054233
1442.85500000	0.01134851	1443.62250000	0.04688440
1444.39000000	0.48481577	1444.62750000	0.14713659
1444.86500000	0.02501733	1445.05250000	0.00371019
1445.24000000	0.01586395	1445.38750000	0.00951039
1445.53500000	0.03432148	1445.66500000	0.23899242
1445.79500000	0.44312128	1445.98250000	0.17003619
1446.17000000	0.02362720	1446.33500000	0.04524199
1446.50000000	0.12184920	1446.68000000	0.01026286
1446.86000000	0.09754261	1447.05000000	0.01098606
1447.24000000	0.12500756	1447.35250000	0.03079827
1447.46500000	0.07941835	1447.55500000	0.15555295
1447.64500000	0.26362443	1447.83750000	0.07967709
1448.03000000	0.06181223	1448.24750000	0.00021385
1448.46500000	0.06120024	1448.57000000	0.01287613
1448.67500000	0.04341098	1448.89750000	0.00617536
1449.12000000	0.02533195	1449.41500000	0.01836230
1449.71000000	0.09660612	1449.95250000	0.02094966
1450.19500000	0.02976065	1450.40250000	0.05054717
1450.61000000	0.16776669	1450.75250000	0.04429761
1450.89500000	0.08470928	1451.00000000	0.09900443
1451.10500000	0.22149070	1451.18250000	0.03274561
1451.26000000	0.18809904	1451.32000000	0.14838035
1451.38000000	0.07095752	1451.44750000	0.13991449
1451.51500000	0.19522276	1451.62000000	0.04128905
1451.72500000	0.13817911	1452.12750000	0.01893811
1452.53000000	0.03788262	1453.52500000	0.00212295
1454.52000000	0.01008890	1455.23500000	0.00061390
1455.95000000	0.01586435	1456.12000000	0.00484549
1456.29000000	0.02670286	1456.43250000	0.00999982
1456.57500000	0.00795335	1456.77500000	0.09573809
1456.97500000	0.25989383	1457.22250000	0.05845333
1457.47000000	0.06953736	1458.70000000	0.00402442
1459.93000000	0.00440583	1461.15250000	0.01385948
1462.37500000	0.22734125	1462.49000000	0.09169135
1462.60500000	0.08859879	1462.68750000	0.03678015
1462.77000000	0.12852431	1462.85000000	0.11102513
1462.93000000	0.24539201	1463.26500000	0.04895597
1463.60000000	0.02960085	1464.02000000	0.00270934
1464.44000000	0.01462830	1464.61500000	0.04319386
1464.79000000	0.11408711	1464.87750000	0.08568218
1464.96500000	0.01544060	1465.08500000	0.02379276
1465.20500000	0.05300784	1465.32500000	0.08884782
1465.44500000	0.19329283	1465.56250000	0.07911043
1465.68000000	0.07098485	1465.78000000	0.00380103
1465.88000000	0.06598354	1466.58250000	0.00559718
1467.28500000	0.01424682	1468.05750000	0.00451238
1468.83000000	0.06011241	1468.98750000	0.06321963
1469.14500000	0.19112580	1469.29250000	0.08512679
1469.44000000	0.02591385	1469.56500000	0.15653989
1469.69000000	0.28337887	1469.76750000	0.27322682
1469.84500000	0.00476148	1470.02750000	0.09594374
1470.21000000	0.23515098	1470.44000000	0.06068106
1470.67000000	0.05151230	1470.78000000	0.07024948
1470.89000000	0.15318843	1470.94500000	0.36298854
1471.00000000	0.41587555	1471.10000000	0.27430079
1471.20000000	0.05495613	1471.56250000	0.01132142
1471.92500000	0.00095632	1472.76000000	0.00430266
1473.59500000	0.04822861	1474.17000000	0.00598118
1474.74500000	0.00297661	1474.86500000	0.12952793
1474.98500000	0.20749287	1475.15250000	0.01051866
1475.32000000	0.18431048	1475.54000000	0.02759433
1475.76000000	0.10443275	1476.44750000	0.01148099
1477.13500000	0.00057587	1477.82000000	0.01743824
1478.50500000	0.15774833	1478.84000000	0.03235114
1479.17500000	0.01514897	1479.43750000	0.00968430
1479.70000000	0.04859781	1480.06250000	0.00250468
1480.42500000	0.03665124	1481.05250000	0.00056905
1481.68000000	0.03195285	1483.70000000	0.00087590
1485.72000000	0.00867258	1487.72750000	0.00018768
1489.73500000	0.00371509	1490.74500000	0.00041049
1491.75500000	0.00917026	1492.48000000	0.04363653
1493.20500000	0.42543668	1493.38250000	0.17331597
1493.56000000	0.02065567	1493.76000000	0.03195220
1493.96000000	0.10473979	1494.17250000	0.00726710
1494.38500000	0.08442074	1494.78500000	0.00690932
1495.18500000	0.04805618	1496.55000000	0.00201422
1497.91500000	0.01188000	1499.69500000	0.00026220
1501.47500000	0.00573911	1502.50000000	0.00132272
1503.52500000	0.02357827	1504.55250000	0.00145047
1505.58000000	0.00396838	1506.37500000	0.00118870
1507.17000000	0.01640276	1507.44250000	0.01501786
1507.71500000	0.07024929	1507.89750000	0.06700821
1508.08000000	0.23115597	1508.30000000	0.06980357
1508.52000000	0.02909451	1508.91750000	0.00186377
1509.31500000	0.01934656	1510.30000000	0.00088977
1511.28500000	0.00781470	1512.30500000	0.00014480
1513.32500000	0.00587128	1513.83000000	0.00735055
1514.33500000	0.05471341	1514.67250000	0.03287377
1515.01000000	0.20069784	1515.14500000	0.06705547
1515.28000000	0.08158703	1515.42000000	0.00857112
1515.56000000	0.06579825	1515.73250000	0.02131505
1515.90500000	0.01741906	1516.12000000	0.00258467
1516.33500000	0.02473090	1516.52750000	0.00899273
1516.72000000	0.04750835	1516.84500000	0.08141634
1516.97000000	0.18141582	1517.19750000	0.05788810
1517.42500000	0.00813366	1518.12000000	0.01992384
1518.81500000	0.19033059	1519.38000000	0.01771731
1519.94500000	0.05861738	1520.02000000	0.26817904
1520.09500000	0.32326579	1520.31750000	0.10532525
1520.54000000	0.01491453	1520.74250000	0.00255136
1520.94500000	0.02171250	1521.05000000	0.19188316
1521.15500000	0.28681227	1521.39750000	0.08738303
1521.64000000	0.00799349	1521.85750000	0.04782211
1522.07500000	0.14485182	1522.63250000	0.01852718
1523.19000000	0.00894621	1523.74250000	0.00372074
1524.29500000	0.03599480	1524.65500000	0.00386762
1525.01500000	0.01767465	1525.47500000	0.00067847
1525.93500000	0.01356817	1526.55500000	0.00455250
1527.17500000	0.05070675	1527.74500000	0.00462881
1528.31500000	0.01599094	1528.59000000	0.00812047
1528.86500000	0.04537399	1529.15750000	0.00701817
1529.45000000	0.01836348	1530.64250000	0.00075629
1531.83500000	0.00649682	1533.96500000	0.00168041
1536.09500000	0.05359218	1537.38500000	0.00198696
1538.67500000	0.01986641	1539.15000000	0.00011762
1539.62500000	0.02060154	1539.92750000	0.04466693
1540.23000000	0.19838636	1540.37250000	0.08294611
1540.51500000	0.04286355	1540.63000000	0.53048726
1540.74500000	0.84556859	1540.85500000	0.56871548
1540.96500000	0.02243385	1541.58500000	0.00189115
1542.20500000	0.00700613	1543.83000000	0.00024958
1545.45500000	0.01234247	1546.85250000	0.00293476
1548.25000000	0.06630688	1548.68000000	0.00530417
1549.11000000	0.03629665	1549.33500000	0.04008738
1549.56000000	0.15497553	1549.74750000	0.04539196
1549.93500000	0.04298962	1550.18750000	0.01027053
1550.44000000	0.00886740	1551.26250000	0.00665401
1552.08500000	0.08087897	1552.76750000	0.03710958
1553.45000000	0.41413032	1553.55750000	0.16064952
1553.66500000	0.18689748	1554.06750000	0.02990318
1554.47000000	0.02852985	1554.86750000	0.02734256
1555.26500000	0.17153757	1555.55000000	0.00949051
1555.83500000	0.13594843	1556.15750000	0.01575213
1556.48000000	0.06910601	1556.77500000	0.00295827
1557.07000000	0.05762334	1557.32000000	0.03544428
1557.57000000	0.17421550	1558.27500000	0.01754891
1558.98000000	0.01142747	1559.81000000	0.01141688
1560.64000000	0.13611087	1560.89250000	0.03836471
1561.14500000	0.26357164	1561.24250000	0.13826616
1561.34000000	0.44095126	1561.78250000	0.07306850
1562.22500000	0.01552267	1562.78500000	0.01384501
1563.34500000	0.11753780	1563.67250000	0.00713337
1564.00000000	0.14827675	1564.28000000	0.03953040
1564.56000000	0.00263950	1564.69500000	0.21045225
1564.83000000	0.37646639	1565.01000000	0.11325681
1565.19000000	0.10822857	1565.40250000	0.02606740
1565.61500000	0.03534329	1565.71750000	0.68133923
1565.82000000	0.95424795	1565.89250000	1.00000000
1565.96500000	0.00030764	1566.05750000	0.02445460
1566.15000000	0.03007124	1566.23250000	0.33153789
1566.31500000	0.38996168	1566.38000000	0.22101034
1566.44500000	0.20094108	1566.81250000	0.03765537
1567.18000000	0.01885889	1567.63000000	0.00141203
1568.08000000	0.02721951	1568.26750000	0.02036048
1568.45500000	0.07745058	1568.89000000	0.01062568
1569.32500000	0.01663297	1569.71750000	0.05372240
1570.11000000	0.29407885	1570.16750000	0.02268548
1570.22500000	0.31124208	1570.51250000	0.07175758
1570.80000000	0.03979270	1571.13750000	0.00231998
1571.47500000	0.05009519	1571.85250000	0.00428163
1572.23000000	0.02882803	1572.63250000	0.00018901
1573.03500000	0.02982904	1573.27250000	0.00004423
1573.51000000	0.02969081	1573.69000000	0.06974366
1573.87000000	0.19487194	1573.94500000	0.26314365
1574.02000000	0.45455125	1574.14250000	0.20244083
1574.26500000	0.12825102	1574.44500000	0.04843762
1574.62500000	0.01353119	1574.84250000	0.00465551
1575.06000000	0.02685443	1575.24000000	0.02653868
1575.42000000	0.08970872	1575.97000000	0.01121103
1576.52000000	0.00857689	1579.99750000	0.00007702
1583.47500000	0.00505297	1586.48500000	0.00507779
1589.49500000	0.20615876	1589.64250000	0.09207232
1589.79000000	0.02746710	1589.94250000	0.01931311
1590.09500000	0.06622009	1590.21250000	0.03449528
1590.33000000	0.01288897	1590.46750000	0.06984263
1590.60500000	0.13924805	1590.91000000	0.02848844
1591.21500000	0.02492030	1591.59500000	0.00017980
1591.97500000	0.02581931	1592.39750000	0.00356284
1592.82000000	0.00601285	1593.15250000	0.02604072
1593.48500000	0.11994015	1593.63500000	0.15088284
1593.78500000	0.41773303	1593.94000000	0.14814720
1594.09500000	0.11559294	1594.51000000	0.02041318
1594.92500000	0.00412708	1595.63750000	0.00089990
1596.35000000	0.01256361	1596.76000000	0.07910775
1597.17000000	0.43932594	1597.27000000	0.07747543
1597.37000000	0.33738533	1597.43250000	0.20447821
1597.49500000	0.16923016	1597.63750000	0.07425982
1597.78000000	0.02999403	1597.98250000	0.03642545
1598.18500000	0.12704797	1598.34750000	0.01861965
1598.51000000	0.16685941	1598.68750000	0.04855357
1598.86500000	0.05346212	1599.00500000	0.03575688
1599.14500000	0.11932957	1599.28000000	0.01694601
1599.41500000	0.08922832	1599.61000000	0.01859397
1599.80500000	0.04152045	1599.98750000	0.02643433
1600.17000000	0.10499715	1600.43250000	0.00268892
1600.69500000	0.11428445	1600.97500000	0.02045483
1601.25500000	0.03892512	1602.42750000	0.00242307
1603.60000000	0.00154311	1604.73500000	0.00126860
1605.87000000	0.02048857	1606.06250000	0.00231044
1606.25500000	0.01463650	1606.44000000	0.01829479
1606.62500000	0.05916955	1606.73500000	0.07020055
1606.84500000	0.16077486	1606.99000000	0.07996907
1607.13500000	0.00820342	1607.26750000	0.09680681
1607.40000000	0.17697720	1607.60500000	0.05300449
1607.81000000	0.03400561	1608.05750000	0.02655035
1608.30500000	0.12046828	1608.48000000	0.01158078
1608.65500000	0.09380220	1608.85500000	0.03791216
1609.05500000	0.19357030	1609.33750000	0.03230680
1609.62000000	0.07348340	1610.01250000	0.01069607
1610.40500000	0.01824426	1610.69750000	0.03176958
1610.99000000	0.14051442	1611.16500000	0.03162096
1611.34000000	0.06770354	1611.51000000	0.01776374
1611.68000000	0.02796916	1611.84500000	0.04495891
1612.01000000	0.12557659	1612.15750000	0.12118098
1612.30500000	0.36076162	1612.45000000	0.17450628
1612.59500000	0.02782446	1612.85250000	0.00491220
1613.11000000	0.04446764	1613.38750000	0.01195769
1613.66500000	0.00080666	1613.93750000	0.00845734
1614.21000000	0.03113045	1614.60000000	0.00479981
1614.99000000	0.00650003	1615.37500000	0.00581440
1615.76000000	0.03595436	1616.24000000	0.00188356
1616.72000000	0.02405827	1617.22250000	0.00216743
1617.72500000	0.00972768	1618.31000000	0.00142991
1618.89500000	0.02073413	1620.23250000	0.00028979
1621.57000000	0.01563428	1623.14500000	0.00008077
1624.72000000	0.01396037	1625.81000000	0.00125269
1626.90000000	0.03192642	1627.52250000	0.00209386
1628.14500000	0.01477615	1628.40750000	0.00250835
1628.67000000	0.00611251	1628.88500000	0.02004552
1629.10000000	0.06281981	1629.26250000	0.09623098
1629.42500000	0.26857532	1629.72000000	0.06653136
1630.01500000	0.01033049	1630.53500000	0.00240461
1631.05500000	0.02678297	1631.44250000	0.00594281
1631.83000000	0.05708323	1632.07000000	0.00239479
1632.31000000	0.06464566	1632.87500000	0.00779451
1633.44000000	0.00670008	1634.23000000	0.00081759
1635.02000000	0.01519867	1635.57000000	0.00006232
1636.12000000	0.01474767	1636.50250000	0.00020199
1636.88500000	0.01576424	1637.20250000	0.01675892
1637.52000000	0.08577630	1637.71750000	0.12013097
1637.91500000	0.39795644	1638.73750000	0.03570209
1639.56000000	0.01157810	1640.90750000	0.00027132
1642.25500000	0.00676748	1643.43250000	0.00168041
1644.61000000	0.03280251	1645.25500000	0.01466468
1645.90000000	0.15725841	1647.55250000	0.00708414
1649.20500000	0.00322616	1650.97500000	0.00279244
1652.74500000	0.06826009	1653.85500000	0.00411699
1654.96500000	0.00813075	1656.17750000	0.00061029
1657.39000000	0.01786715	1659.08000000	0.00063185
1660.77000000	0.00381682	1662.30000000	0.00139755
1663.83000000	0.03195143	1664.01750000	0.00748881
1664.20500000	0.05042696	1664.34250000	0.12440937
1664.48000000	0.27550804	1664.58250000	0.06604120
1664.68500000	0.36457610	1664.82250000	0.19407140
1664.96000000	0.01346269	1665.11000000	0.02286346
1665.26000000	0.05858761	1665.61000000	0.01136275
1665.96000000	0.00625955	1666.50500000	0.00274787
1667.05000000	0.02596454	1671.33500000	0.00042736
1675.62000000	0.00186974	1680.43500000	0.00040260
1685.25000000	0.02737666	1686.57000000	0.00029274
1687.89000000	0.02229219	1688.92000000	0.00160116
1689.95000000	0.00059243	1691.27500000	0.00030781
1692.60000000	0.00595877	1693.54750000	0.00642650
1694.49500000	0.08607804	1695.06000000	0.01145842
1695.62500000	0.00089435	1698.05000000	0.00061364
1700.47500000	0.02047414	1703.35750000	0.00046970
1706.24000000	0.00265951	1708.44750000	0.00009391
1710.65500000	0.00538707	1712.07750000	0.00714264
1713.50000000	0.13907554	1714.40750000	0.01150161
1715.31500000	0.00173825	1716.19500000	0.00271057
1717.07500000	0.03312362	1717.71250000	0.00296936
1718.35000000	0.00821636	1720.47750000	0.00012880
1722.60500000	0.00461091	1724.43750000	0.00196326
1726.27000000	0.05194847	1726.73000000	0.00232216
1727.19000000	0.03789340	1728.00250000	0.00296622
1728.81500000	0.00618244	1730.02000000	0.00030452
1731.22500000	0.01101066	1732.35000000	0.00005627
1733.47500000	0.01017778	1734.19500000	0.00018012
1734.91500000	0.00847138	1735.38750000	0.00514966
1735.86000000	0.04048711	1736.29750000	0.00589052
1736.73500000	0.00657815	1737.12750000	0.00021223
1737.52000000	0.00548208	1737.91750000	0.03367378
1738.31500000	0.18160352	1738.64500000	0.03059076
1738.97500000	0.04877622	1739.83000000	0.00318914
1740.68500000	0.01289864	1741.54750000	0.00086945
1742.41000000	0.02276572	1742.70750000	0.00578301
1743.00500000	0.00012847	1744.21500000	0.00001203
1745.42500000	0.00032000	1748.10750000	0.00006099
1750.79000000	0.00247268	1752.78000000	0.00067509
1754.77000000	0.02014917	1755.61250000	0.00101410
1756.45500000	0.00890740	1757.17500000	0.00117820
1757.89500000	0.02006918	1758.22500000	0.00939844
1758.55500000	0.06087788	1758.70000000	0.02230351
1758.84500000	0.10343031	1759.90500000	0.00702129
1760.96500000	0.00550257	1762.05000000	0.00876342
1763.13500000	0.13061096	1763.29250000	0.04554881
1763.45000000	0.22500418	1763.55250000	0.04948810
1763.65500000	0.15826086	1763.86750000	0.03555910
1764.08000000	0.05883649	1764.31750000	0.01396578
1764.55500000	0.10247923	1764.72250000	0.02359290
1764.89000000	0.15447636	1765.63750000	0.01513547
1766.38500000	0.00561215	1767.61750000	0.00010418
1768.85000000	0.00392270	1769.45250000	0.01929548
1770.05500000	0.15688903	1770.17000000	0.08881654
1770.28500000	0.02249658	1770.54750000	0.00501546
1770.81000000	0.00517358	1771.04500000	0.02546250
1771.28000000	0.08390573	1771.39000000	0.01857281
1771.50000000	0.11078723	1771.61250000	0.03768838
1771.72500000	0.16657554	1773.05250000	0.00938128
1774.38000000	0.00271298	1775.87000000	0.00068246
1777.36000000	0.01609263	1777.65750000	0.02213227
1777.95500000	0.10272818	1778.80000000	0.00848762
1779.64500000	0.00835994	1780.51750000	0.00900233
1781.39000000	0.11170834	1781.54750000	0.00388418
1781.70500000	0.10365895	1781.83250000	0.02495643
1781.96000000	0.14552634	1782.17250000	0.05014118
1782.38500000	0.00533000	1782.60750000	0.01952616
1782.83000000	0.06249499	1782.98250000	0.01651522
1783.13500000	0.09563383	1783.41250000	0.01921634
1783.69000000	0.02546941	1783.96250000	0.04833405
1784.23500000	0.19877114	1784.34750000	0.04433105
1784.46000000	0.13315000	1784.62250000	0.01931402
1784.78500000	0.17444611	1784.97250000	0.03073639
1785.16000000	0.25027545	1785.72500000	0.03239230
1786.29000000	0.00946603	1786.85500000	0.02828413
1787.42000000	0.21973469	1788.58500000	0.01299674
1789.75000000	0.02050986	1790.88750000	0.00091249
1792.02500000	0.00685263	1792.19750000	0.02337998
1792.37000000	0.05991863	1792.97500000	0.00271993
1793.58000000	0.03826670	1799.06250000	0.00052439
1804.54500000	0.00043827	1810.00250000	0.00001634
1815.46000000	0.00161194	1816.03000000	0.00223084
1816.60000000	0.01834313	NAN	NAN
