DEPTH d	FREQ d	DERIV_DEPTH d	DERIV d
1476.85500000	0.00989568	1478.57000000	0.00020877
1480.28500000	0.00802408	1484.01250000	0.00013324
1487.74000000	0.00542778	1490.67250000	0.00674598
1493.60500000	0.10883991	1493.99500000	0.01146828
1494.38500000	0.08545954	1494.78500000	0.03164257
1495.18500000	0.01929579	1497.51500000	0.00137955
1499.84500000	0.00249305	1502.78750000	0.00019948
1505.73000000	0.00556132	1508.18500000	0.00014073
1510.64000000	0.00375534	1512.48750000	0.01179799
1514.33500000	0.11769652	1515.31000000	0.02074934
1516.28500000	0.01194240	1517.57750000	0.00101637
1518.87000000	0.00507532	1519.47500000	0.13817622
1520.08000000	0.44207093	1520.33000000	0.30420327
1520.58000000	0.04452045	1521.58750000	0.00682677
1522.59500000	0.00856635	1523.90250000	0.00020177
1525.21000000	0.00994538	1527.66000000	0.00048249
1530.11000000	0.00376600	1533.54250000	0.00005366
1536.97500000	0.00280322	1538.50250000	0.00980819
1540.03000000	0.08112066	1540.20750000	0.02614982
1540.38500000	0.10538428	1542.26250000	0.01046940
1544.14000000	0.00263229	1546.30500000	0.00074720
1548.47000000	0.01108861	1549.26750000	0.00563416
1550.06500000	0.03457673	1551.07500000	0.00564965
1552.08500000	0.00474825	1552.75500000	0.14158491
1553.42500000	0.50063235	1553.93000000	0.18507505
1554.43500000	0.01206138	1556.13500000	0.00064144
1557.83500000	0.00636115	1559.23750000	0.00019690
1560.64000000	0.00780474	1561.33500000	0.00333148
1562.03000000	0.01990824	1562.68750000	0.00791232
1563.34500000	0.04710317	1563.66250000	0.00993545
1563.98000000	0.03061322	1564.26000000	0.02601147
1564.54000000	0.06868571	1564.68500000	0.15187781
1564.83000000	0.18380570	1564.93500000	0.04321728
1565.04000000	0.20752681	1565.25250000	0.03216421
1565.46500000	0.17179787	1565.73500000	0.09132789
1566.00500000	0.04289708	1566.16000000	0.67888453
1566.31500000	0.59296462	1567.32250000	0.11165913
1568.33000000	0.00489643	1569.64250000	0.00243132
1570.95500000	0.02157773	1571.53250000	0.01156534
1572.11000000	0.05649165	1572.38500000	0.03346283
1572.66000000	0.10459594	1572.95000000	0.05928859
1573.24000000	0.01471709	1573.54750000	0.03977729
1573.85500000	0.07865652	1573.93750000	0.62239308
1574.02000000	0.34707172	1574.35000000	0.16924497
1574.68000000	0.05511523	1575.54000000	0.00950036
1576.40000000	0.01240551	1579.97000000	0.00044302
1583.54000000	0.00413795	1587.55250000	0.00000743
1591.56500000	0.00429384	1593.43500000	0.00004547
1595.30500000	0.00473836	1596.41500000	0.00385805
1597.52500000	0.02712451	1597.85500000	0.02292370
1598.18500000	0.06666910	1598.54250000	0.01439395
1598.90000000	0.09356861	1599.39500000	0.00671214
1599.89000000	0.07620042	1601.44250000	0.00859787
1602.99500000	0.00642362	1604.40250000	0.01527481
1605.81000000	0.11880976	1606.25500000	0.01764433
1606.70000000	0.07776540	1608.25750000	0.00929688
1609.81500000	0.00207279	1611.03750000	0.12002717
1612.26000000	0.76911074	1614.13750000	0.07762944
1616.01500000	0.00721629	1619.43750000	0.00031242
1622.86000000	0.00162688	1625.25250000	0.00060331
1627.64500000	0.00917232	1630.44750000	0.00048205
1633.25000000	0.00211031	1635.38500000	0.00690683
1637.52000000	0.07919445	1639.06500000	0.00926634
1640.61000000	0.00435595	1642.53500000	0.00109501
1644.46000000	0.01537481	1645.02000000	0.03103646
1645.58000000	0.10622975	1650.29500000	0.00426334
1655.01000000	0.00114975	1659.74500000	0.00939144
1664.48000000	0.23360564	1669.30250000	0.00923163
1674.12500000	0.00088267	1679.68750000	0.00028452
1685.25000000	0.00915578	1688.00500000	0.00052553
1690.76000000	0.00158738	1693.18000000	0.00041326
1695.60000000	0.00681532	1700.24500000	0.00024624
1704.89000000	0.00083634	1710.07000000	0.00010494
1715.25000000	0.00367804	1718.37250000	0.00053666
1721.49500000	0.01243768	1726.01250000	0.00045676
1730.53000000	0.00165143	1733.58750000	0.00049653
1736.64500000	0.00958744	1743.54750000	0.00024375
1750.45000000	0.00079252	1756.79250000	0.00150036
1763.13500000	0.05053701	1768.43500000	0.00179213
1773.73500000	0.00088531	1778.95250000	0.00390240
1784.17000000	0.10731988	1784.28250000	0.25219249
1784.39500000	0.25563079	1784.59000000	0.18401343
1784.78500000	0.06805684	1785.46250000	0.01689925
1786.14000000	0.00820669	1786.78000000	0.03854306
1787.42000000	0.13715468	1788.75750000	0.01882837
1790.09500000	0.00551254	NAN	NAN
1366.63500000	0.46699078	1368.06250000	0.07023506
1369.49000000	0.01362210	1370.97250000	0.01555177
1372.45500000	0.11787686	1372.60500000	0.15767094
1372.75500000	0.22482281	1372.97750000	0.15701032
1373.20000000	0.06685097	1374.04250000	0.00635338
1374.88500000	0.04264647	1375.69500000	0.02572078
1376.50500000	0.13685508	1378.20750000	0.01717767
1379.91000000	0.00461203	1381.78750000	0.00250941
1383.66500000	0.02591657	1384.31500000	0.00062011
1384.96500000	0.02409391	1385.51000000	0.03673318
1386.05500000	0.11462055	1388.54000000	0.00949415
1391.02500000	0.00793541	1393.33000000	0.09518041
1395.63500000	1.00000000	1395.77000000	1.00000000
1395.90500000	0.38954281	1397.82250000	0.04387269
1399.74000000	0.00913352	1401.59250000	0.09934640
1403.44500000	0.84134132	1403.52750000	0.68588000
1403.61000000	0.58546886	1403.71500000	0.29051601
1403.82000000	0.44753185	1404.94500000	0.08396052
1406.07000000	0.02041266	1408.52500000	0.00091862
1410.98000000	0.01021482	1412.76250000	0.00783884
1414.54500000	0.07339822	1415.41250000	0.00124569
1416.28000000	0.06851171	1416.94750000	0.00678083
1417.61500000	0.04804464	1419.75750000	0.00465379
1421.90000000	0.00295784	1424.02500000	0.01390772
1426.15000000	0.13659782	1427.31250000	0.02448943
1428.47500000	0.00786389	1429.49000000	0.19712340
1430.50500000	0.91260783	1430.82000000	0.56997873
1431.13500000	0.10073005	1431.54500000	0.01045985
1431.95500000	0.12012242	1432.36000000	0.01222512
1432.76500000	0.09773368	1433.21500000	0.02939064
1433.66500000	0.15753944	1433.89750000	0.30516661
1434.13000000	0.47837420	1435.18000000	0.09474483
1436.23000000	0.02852569	1438.69000000	0.00167781
1441.15000000	0.00986191	1442.76500000	0.00595863
1444.38000000	0.05337705	1444.62250000	0.14113928
1444.86500000	0.20814502	1445.05250000	0.12083731
1445.24000000	0.31059781	1445.81000000	0.10266751
1446.38000000	0.04597374	1446.91000000	0.14581951
1447.44000000	0.39544621	1447.65750000	0.30245908
1447.87500000	0.09797336	1448.08000000	0.48030339
1448.28500000	0.54321007	1448.37500000	0.40668344
1448.46500000	0.37770151	1448.57000000	0.34675446
1448.67500000	0.54234055	1448.89750000	0.42913279
1449.12000000	0.11057979	1449.40250000	0.03296349
1449.68500000	0.06847097	1450.61750000	0.00610571
1451.55000000	0.04272516	1453.20500000	0.00343805
1454.86000000	0.01699568	1457.23500000	0.00047062
1459.61000000	0.02204991	1462.79750000	0.00066415
1465.98500000	0.01247708	1467.75250000	0.02215738
1469.52000000	0.18956918	1469.96750000	0.04209706
1470.41500000	0.10438358	1470.80750000	0.09872127
1471.20000000	0.27959881	1472.10500000	0.05843793
1473.01000000	0.04045187	1473.96000000	0.05240496
1474.91000000	0.26557362	1476.49500000	0.03560575
1478.08000000	0.01037942	1481.57000000	0.00037169
1485.06000000	0.00451358	1487.39750000	0.00250941
1489.73500000	0.03103792	1493.48750000	0.00157959
1497.24000000	0.00423466	1500.71250000	0.04277877
1504.18500000	0.67596046	1506.36000000	0.06768623
1508.53500000	0.01025665	1511.26750000	0.00357362
1514.00000000	0.05441272	1514.73500000	0.02492771
1515.47000000	0.13726247	1515.95000000	0.00902276
1516.43000000	0.11767843	1517.71500000	0.01519554
1519.00000000	0.02938248	1520.05000000	0.05309316
1521.10000000	0.28146881	1522.43000000	0.04163038
1523.76000000	0.03109812	1525.46250000	0.00141810
1527.16500000	0.04201543	1527.74000000	0.09250794
1528.31500000	0.28254489	1530.83500000	0.02438468
1533.35500000	0.00467661	1536.24250000	0.00136421
1539.13000000	0.02248913	1539.67000000	0.12720288
1540.21000000	0.33309679	1542.64250000	0.02931399
1545.07500000	0.01065652	1551.33750000	0.00018051
1557.60000000	0.00554477	1562.11000000	0.00185888
1566.62000000	0.04345428	1568.69750000	0.00351090
1570.77500000	0.01047197	1576.36000000	0.00004462
1581.94500000	0.00934517	1586.57500000	0.00209054
1591.20500000	0.05311355	1593.10500000	0.00404371
1595.00500000	0.01837157	1596.71250000	0.00372706
1598.42000000	0.04714879	1598.96750000	0.01773157
1599.51500000	0.09104761	1600.01000000	0.02497741
1600.50500000	0.03513960	1600.87750000	0.08732116
1601.25000000	0.18222420	1602.72500000	0.02610504
1604.20000000	0.00810854	1605.70750000	0.03285836
1607.21500000	0.23209648	1608.32750000	0.04387181
1609.44000000	0.01139411	1610.59750000	0.00943504
1611.75500000	0.06077812	1612.26500000	0.01173497
1612.77500000	0.08784099	1613.38000000	0.01121842
1613.98500000	0.11853179	1617.75000000	0.00656841
1621.51500000	0.00670486	1625.90500000	0.00135981
1630.29500000	0.03369876	1631.30250000	0.01207289
1632.31000000	0.08870065	1634.56500000	0.00764319
1636.82000000	0.01076387	1641.79500000	0.00019173
1646.77000000	0.00645062	1649.75750000	0.00427209
1652.74500000	0.06416310	1656.53000000	0.00358890
1660.31500000	0.00273759	1673.16000000	0.00002095
1686.00500000	0.00152054	1697.54500000	0.00008752
1709.08500000	0.00608762	1714.67000000	0.00023697
1720.25500000	0.01207227	1724.33000000	0.00030207
1728.40500000	0.01763848	1731.37000000	0.00075448
1734.33500000	0.00752281	1736.65500000	0.00629495
1738.97500000	0.07356198	1740.12750000	0.01193148
1741.28000000	0.01138114	1745.79000000	0.00032030
1750.30000000	0.00484892	1754.15500000	0.00185148
1758.01000000	0.03712383	1759.54500000	0.00388062
1761.08000000	0.01018795	1762.51000000	0.01145916
1763.94000000	0.08428661	1764.24750000	0.05342741
1764.55500000	0.15857667	1764.72250000	0.09224330
1764.89000000	0.08870983	1765.63750000	0.01648695
1766.38500000	0.03298189	1767.91250000	0.00010444
1769.44000000	0.03226050	1770.36000000	0.08246491
1771.28000000	0.37532713	1771.39000000	0.16874580
1771.50000000	0.29139135	1771.61250000	0.19253775
1771.72500000	0.19344464	1773.25500000	0.02562526
1774.78500000	0.01615590	1777.64250000	0.00070698
1780.50000000	0.00702074	1782.08500000	0.01191865
1783.67000000	0.09244433	1783.91750000	0.47038006
1784.16500000	0.61888029	1784.47500000	0.38135422
1784.78500000	0.08430153	1786.70250000	0.00833340
1788.62000000	0.01204464	1790.32250000	0.09535754
1792.02500000	0.74615884	NAN	NAN
1368.82500000	0.01782311	1370.62500000	0.01664675
1372.42500000	0.14063375	1373.56000000	0.02701201
1374.69500000	0.01497669	1377.08000000	0.00052464
1379.46500000	0.00984831	1381.63000000	0.00446450
1383.79500000	0.04946374	1384.52500000	0.02409691
1385.25500000	0.12156093	1385.47750000	0.38227678
1385.70000000	0.47017265	1385.84250000	0.30905529
1385.98500000	0.65067593	1386.11500000	0.49055438
1386.24500000	0.38930062	1386.48000000	0.18264645
1386.71500000	0.21338146	1387.69500000	0.03920423
1388.67500000	0.05591319	1391.50500000	0.00282476
1394.33500000	0.02314886	1396.57000000	0.00363448
1398.80500000	0.05644190	1400.28250000	0.00441024
1401.76000000	0.02973498	1403.14000000	0.04968091
1404.52000000	0.31073262	1404.76250000	0.04706181
1405.00500000	0.35750769	1405.18750000	0.08980890
1405.37000000	0.29033136	1406.10750000	0.07305710
1406.84500000	0.06950113	1409.11750000	0.00547903
1411.39000000	0.01846924	1413.04500000	0.08158880
1414.70000000	0.57189913	1414.80500000	0.29661486
1414.91000000	0.69954779	1418.82250000	0.04299879
1422.73500000	0.01003135	1426.75000000	0.00895365
1430.76500000	0.15737097	1432.10750000	0.02201929
1433.45000000	0.03621309	1435.72250000	0.00243157
1437.99500000	0.01356537	1440.52500000	0.00095415
1443.05500000	0.02345939	1444.93750000	0.00174234
1446.82000000	0.03690256	1449.29750000	0.00221632
1451.77500000	0.01439754	1455.47500000	0.00031008
1459.17500000	0.01909986	1461.26000000	0.00826784
1463.34500000	0.08975308	1463.93750000	0.03483937
1464.53000000	0.17435743	1464.74750000	0.92618717
1464.96500000	1.00000000	1465.12750000	1.00000000
1465.29000000	0.33397978	1465.48500000	0.52630812
1465.68000000	0.75461800	1468.30750000	0.06913160
1470.93500000	0.01013736	1474.43500000	0.00046841
1477.93500000	0.01685675	1482.24250000	0.00056972
1486.55000000	0.00679858	1490.25750000	0.00952494
1493.96500000	0.15153490	1496.70500000	0.01282822
1499.44500000	0.00747240	1502.50500000	0.00132743
1505.56500000	0.02412064	1506.48500000	0.05155743
1507.40500000	0.21852819	1509.69500000	0.02068715
1511.98500000	0.02436352	1515.55250000	0.00037976
1519.12000000	0.02991629	1521.15500000	0.00946413
1523.19000000	0.10885305	1532.06500000	0.00288232
1540.94000000	0.00400891	1550.98250000	0.00032694
1561.02500000	0.01746593	1562.78250000	0.06287712
1564.54000000	0.47038647	1564.91750000	0.19573608
1565.29500000	0.16754043	1565.63000000	0.40734540
1565.96500000	0.72683638	1567.65750000	0.10224513
1569.35000000	0.01757652	1575.46000000	0.00024709
1581.57000000	0.01138887	1586.75750000	0.00245670
1591.94500000	0.06362171	1592.87000000	0.02686638
1593.79500000	0.16547731	1594.36000000	0.04233376
1594.92500000	0.06744499	1595.61500000	0.01377600
1596.30500000	0.10640385	1597.75500000	0.01172613
1599.20500000	0.03671605	1601.59500000	0.00225056
1603.98500000	0.01467046	1606.11250000	0.00351952
1608.24000000	0.04535976	1609.49750000	0.00074921
1610.75500000	0.04922115	1611.36500000	0.01244303
1611.97500000	0.08033043	1613.43250000	0.00891671
1614.89000000	0.02706476	1618.73500000	0.00106326
1622.58000000	0.01030875	1625.61000000	0.00204175
1628.64000000	0.03566472	1630.61500000	0.00296389
1632.59000000	0.01167293	1634.35500000	0.03519899
1636.12000000	0.26630261	1641.66250000	0.01143740
1647.20500000	0.00648598	1653.97500000	0.00016315
1660.74500000	0.01101294	1662.47750000	0.01307512
1664.21000000	0.10385675	1664.58500000	0.22076973
1664.96000000	0.44317315	1665.11000000	0.34387787
1665.26000000	0.65458511	1672.66250000	0.02142678
1680.06500000	0.00450115	1692.94250000	0.00003603
1705.82000000	0.00640279	1711.44750000	0.00988265
1717.07500000	0.23434412	1721.48250000	0.01267203
1725.89000000	0.00543006	1730.68250000	0.00333248
1735.47500000	0.07088816	1736.10500000	0.06509434
1736.73500000	0.23896885	1738.32000000	0.03368689
1739.90500000	0.02013011	1745.25250000	0.00066038
1750.60000000	0.00565647	1755.79500000	0.00022957
1760.99000000	0.01054460	1762.32250000	0.03036536
1763.65500000	0.17638093	1765.38250000	0.02405737
1767.11000000	0.00604739	1770.61750000	0.00107863
1774.12500000	0.02155358	1776.04000000	0.02250074
1777.95500000	0.19815721	1779.03250000	0.04035464
1780.11000000	0.01994199	1781.24750000	0.02081212
1782.38500000	0.11697104	1782.60750000	0.00169138
1782.83000000	0.11542861	1782.98250000	0.21147657
1783.13500000	0.24760874	1786.02000000	0.02034193
1788.90500000	0.00707726	1796.72500000	0.00013721
1804.54500000	0.01147486	NAN	NAN
1368.64000000	0.01632704	1370.43000000	0.00069666
1372.22000000	0.02631586	1373.25000000	0.00467338
1374.28000000	0.06487325	1374.38000000	0.14466645
1374.48000000	0.18075292	1374.54750000	0.07252170
1374.61500000	0.14154163	1374.73750000	0.06480556
1374.86000000	0.20513148	1375.07750000	0.07779804
1375.29500000	0.06959152	1375.76250000	0.00830493
1376.23000000	0.03849176	1378.99750000	0.00160421
1381.76500000	0.00292968	1384.25000000	0.00494763
1386.73500000	0.10141307	1388.13250000	0.00839638
1389.53000000	0.00742267	1392.02750000	0.00008791
1394.52500000	0.00918141	1395.71750000	0.02605686
1396.91000000	0.25807856	1397.27000000	0.08168129
1397.63000000	0.02253861	1398.47500000	0.00127439
1399.32000000	0.01391282	1400.70000000	0.00236693
1402.08000000	0.04007685	1402.98750000	0.02270531
1403.89500000	0.20512605	1404.27250000	0.06107417
1404.65000000	0.02044856	1406.09750000	0.00031574
1407.54500000	0.02410949	1409.40250000	0.00152152
1411.26000000	0.04674797	1412.16250000	0.01191259
1413.06500000	0.13286576	1413.29750000	0.04347569
1413.53000000	0.05189860	1413.68500000	0.19656587
1413.84000000	0.29594884	1414.94500000	0.03177652
1416.05000000	0.01468880	1417.11250000	0.03390275
1418.17500000	0.30322699	1419.89250000	0.02187261
1421.61000000	0.00231690	1423.43750000	0.01569461
1425.26500000	0.23206263	1426.18000000	0.03020174
1427.09500000	0.01070602	1428.17750000	0.01102124
1429.26000000	0.10627078	1429.68000000	0.00870640
1430.10000000	0.07698024	1430.38500000	0.01410925
1430.67000000	0.04477043	1430.96500000	0.02864289
1431.26000000	0.11245322	1431.64750000	0.03162745
1432.03500000	0.01428402	1432.33750000	0.23352191
1432.64000000	0.58012248	1434.04500000	0.05040349
1435.45000000	0.01287002	1437.67250000	0.00062435
1439.89500000	0.02398503	1442.12750000	0.00050807
1444.36000000	0.01489946	1446.45000000	0.00070652
1448.54000000	0.02672735	1449.45250000	0.00286804
1450.36500000	0.04769055	1450.67750000	0.01224640
1450.99000000	0.07834532	1451.12500000	0.36582864
1451.26000000	0.47394043	1451.32000000	0.48109148
1451.38000000	0.24272417	1451.44750000	0.57062215
1451.51500000	0.55125023	1452.67000000	0.05820590
1453.82500000	0.01274687	1455.25750000	0.00105018
1456.69000000	0.02479715	1457.08000000	0.05102528
1457.47000000	0.18419759	1458.89500000	0.01526202
1460.32000000	0.00999027	1461.94000000	0.00908862
1463.56000000	0.12792788	1463.98000000	0.01203280
1464.40000000	0.08744647	1464.63750000	0.00063771
1464.87500000	0.08865965	1465.15750000	0.01559631
1465.44000000	0.05336736	1466.33750000	0.00604481
1467.23500000	0.00991070	1468.03250000	0.01931012
1468.83000000	0.13326522	1468.97000000	0.38445732
1469.11000000	0.56440254	1469.25750000	0.44556131
1469.40500000	0.03797458	1469.73000000	0.04158002
1470.05500000	0.14621950	1470.36250000	0.01570365
1470.67000000	0.10753961	1470.78000000	0.32477996
1470.89000000	0.39370780	1471.00500000	0.03562380
1471.12000000	0.36089242	1473.08000000	0.02229336
1475.04000000	0.01088995	1477.10750000	0.00217229
1479.17500000	0.04686507	1482.94250000	0.00148646
1486.71000000	0.00200649	1491.85750000	0.00016396
1497.00500000	0.00876681	1499.24000000	0.00038765
1501.47500000	0.01570683	1503.43250000	0.00010555
1505.39000000	0.01405185	1506.73500000	0.00672437
1508.08000000	0.08649766	1508.30000000	0.00343828
1508.52000000	0.08043863	1508.91750000	0.00844858
1509.31500000	0.05353812	1510.94000000	0.00355432
1512.56500000	0.00727343	1514.27750000	0.00173716
1515.99000000	0.03110267	1516.35500000	0.03917136
1516.72000000	0.14562784	1517.54000000	0.02139665
1518.36000000	0.00508810	1519.20000000	0.01299321
1520.04000000	0.09251298	1520.56000000	0.01785246
1521.08000000	0.01815275	1522.13000000	0.00198083
1523.18000000	0.03481276	1524.09750000	0.00067345
1525.01500000	0.03976211	1526.22250000	0.00325807
1527.43000000	0.00824932	1528.44000000	0.00708976
1529.45000000	0.06560713	1531.93250000	0.00293508
1534.41500000	0.00724263	1537.20000000	0.00136680
1539.98500000	0.03773355	1540.47500000	0.01990071
1540.96500000	0.11584310	1541.58500000	0.01945400
1542.20500000	0.01922910	1544.15000000	0.00081902
1546.09500000	0.00646910	1547.79000000	0.00203942
1549.48500000	0.03415867	1550.64500000	0.00283641
1551.80500000	0.00780347	1552.73500000	0.00669336
1553.66500000	0.05766511	1554.06750000	0.00300379
1554.47000000	0.06734956	1555.09000000	0.00305171
1555.71000000	0.08250520	1556.09500000	0.00140149
1556.48000000	0.08682726	1556.77500000	0.01833028
1557.07000000	0.13014148	1558.22250000	0.01185393
1559.37500000	0.02070986	1560.35750000	0.12043748
1561.34000000	0.96854689	1562.34750000	0.11770905
1563.35500000	0.01861085	1564.37500000	0.08163969
1565.39500000	0.68563412	1565.66000000	0.30782278
1565.92500000	0.03222367	1566.18500000	0.15028157
1566.44500000	0.34520507	1566.81250000	0.09880225
1567.18000000	0.05435872	1567.63000000	0.00838040
1568.08000000	0.08456636	1568.26750000	0.03002139
1568.45500000	0.12965545	1568.89000000	0.02320572
1569.32500000	0.04879730	1569.71750000	0.02574740
1570.11000000	0.12974649	1570.42750000	0.02606617
1570.74500000	0.06345459	1571.41000000	0.00389772
1572.07500000	0.04269249	1572.55500000	0.01608687
1573.03500000	0.10454426	1573.27250000	0.01731536
1573.51000000	0.13748509	1573.81250000	0.04714978
1574.11500000	0.02323818	1574.37000000	0.02905983
1574.62500000	0.08259528	1574.84250000	0.00956809
1575.06000000	0.06592573	1575.24000000	0.19000440
1575.42000000	0.33987845	1578.94750000	0.01186694
1582.47500000	0.00456959	1585.98500000	0.02180631
1589.49500000	0.61766592	1589.64250000	0.45809206
1589.79000000	0.07643296	1590.08000000	0.01269846
1590.37000000	0.04693524	1590.79250000	0.00600710
1591.21500000	0.06726495	1592.03500000	0.00771178
1592.85500000	0.01661164	1594.25250000	0.00055007
1595.65000000	0.01045404	1596.51000000	0.14364750
1597.37000000	1.00000000	1597.43250000	1.00000000
1597.49500000	0.49936701	1597.71750000	0.25089973
1597.94000000	0.05220010	1598.21750000	0.01919582
1598.49500000	0.09486877	1598.71750000	0.01348888
1598.94000000	0.11890938	1599.17750000	0.03272410
1599.41500000	0.18116388	1599.61000000	0.04091292
1599.80500000	0.11725892	1601.33750000	0.00740662
1602.87000000	0.02633885	1604.37000000	0.00580406
1605.87000000	0.09607570	1606.12000000	0.02714990
1606.37000000	0.04170716	1606.70000000	0.04018421
1607.03000000	0.14792777	1607.38000000	0.03388548
1607.73000000	0.05292830	1608.01750000	0.04605480
1608.30500000	0.15898844	1608.48000000	0.13400706
1608.65500000	0.34683584	1608.85500000	0.11143121
1609.05500000	0.16832019	1609.55500000	0.02905250
1610.05500000	0.05196308	1610.52250000	0.04849572
1610.99000000	0.23356671	1611.15500000	0.10986714
1611.32000000	0.08835848	1611.49000000	0.02915687
1611.66000000	0.04865493	1611.98000000	0.01178252
1612.30000000	0.07885637	1612.69250000	0.01045970
1613.08500000	0.04597133	1613.36250000	0.00667271
1613.64000000	0.03113916	1614.15500000	0.00405375
1614.67000000	0.04786175	1615.21500000	0.00260031
1615.76000000	0.05921344	1616.41750000	0.00499445
1617.07500000	0.03290936	1618.91500000	0.00157191
1620.75500000	0.00974159	1623.44500000	0.00019310
1626.13500000	0.00558083	1627.61750000	0.01283365
1629.10000000	0.15798064	1629.52500000	0.03241040
1629.95000000	0.04764578	1630.50250000	0.00109051
1631.05500000	0.05247195	1632.00750000	0.00372319
1632.96000000	0.02406529	1634.52000000	0.00040994
1636.08000000	0.01894276	1636.99500000	0.06597798
1637.91000000	0.50251297	1639.29500000	0.04503300
1640.68000000	0.00291565	1642.53750000	0.00098042
1644.39500000	0.01750316	1644.94750000	0.11696322
1645.50000000	0.53513507	1645.59500000	0.30967470
1645.69000000	0.29948435	1645.79500000	0.15243304
1645.90000000	0.42769020	1648.66250000	0.01905267
1651.42500000	0.00609307	1654.40750000	0.00196073
1657.39000000	0.05293528	1659.18000000	0.00287420
1660.97000000	0.01172460	1662.57000000	0.01468734
1664.17000000	0.19996051	1664.30250000	0.02302338
1664.43500000	0.22439618	1664.99000000	0.04318428
1665.54500000	0.03241523	1670.31500000	0.00073958
1675.08500000	0.00415720	1680.69000000	0.00011343
1686.29500000	0.00924988	1688.12250000	0.00021403
1689.95000000	0.01238296	1691.27500000	0.00060381
1692.60000000	0.01879149	1696.87250000	0.00038435
1701.14500000	0.00563783	1706.89000000	0.00017627
1712.63500000	0.01374936	1715.48750000	0.00073211
1718.34000000	0.03047735	1720.93250000	0.00073138
1723.52500000	0.01528940	1726.76750000	0.00020819
1730.01000000	0.00988207	1733.62500000	0.00019931
1737.24000000	0.00411081	1741.03500000	0.00014201
1744.83000000	0.00842761	1747.81000000	0.00003058
1750.79000000	0.00769758	1752.78000000	0.00013529
1754.77000000	0.00985416	1756.03000000	0.00045211
1757.29000000	0.01441724	1760.89750000	0.00035892
1764.50500000	0.00404558	1767.28000000	0.02182920
1770.05500000	0.48926742	1771.78750000	0.03491170
1773.52000000	0.00477871	1776.28500000	0.00027296
1779.05000000	0.01082432	1780.22000000	0.01975484
1781.39000000	0.19596367	1781.54750000	0.08130407
1781.70500000	0.29853649	1781.97000000	0.12945672
1782.23500000	0.02374079	1782.52000000	0.09448789
1782.80500000	0.23944592	1783.14500000	0.07470645
1783.48500000	0.03598714	1783.83750000	0.03060614
1784.19000000	0.12240571	1784.32500000	0.36087616
1784.46000000	0.51264538	1785.26000000	0.07611783
1786.06000000	0.02487457	1794.01250000	0.00035666
1801.96500000	0.00215539	1809.28250000	0.00127585
1816.60000000	0.07693826	NAN	NAN
