ID s	INT d	DIP d	FREQ d	FREQ_NRM d	FREQ_MAX d
W_TST_0577	2.12000000	52.44236768	0.36270111	0.02229219	16.27031849
W_TST_0576	2.00000000	88.89558903	0.00963900	0.00059243	16.27031849
W_TST_0575	3.30000000	72.25850943	0.09695115	0.00595877	16.27031849
W_TST_0574	0.49000000	55.54000711	1.40051708	0.08607804	16.27031849
W_TST_0572	1.77000000	88.52462096	0.01455136	0.00089435	16.27031849
W_TST_0571	7.93000000	20.73423807	0.33312082	0.02047414	16.27031849
W_TST_0570	3.60000000	81.14585520	0.04327110	0.00265951	16.27031849
W_TST_0569	5.23000000	65.37298434	0.08764937	0.00538707	16.27031849
W_TST_0568	0.46000000	43.85222344	2.26280337	0.13907554	16.27031849
W_TST_0567	3.17000000	84.87691298	0.02828195	0.00173825	16.27031849
W_TST_0566	0.35000000	79.31802542	0.53893185	0.03312362	16.27031849
W_TST_0563	2.20000000	73.61127078	0.13368285	0.00821636	16.27031849
W_TST_0561	6.31000000	64.66796165	0.07502094	0.00461091	16.27031849
W_TST_0560	1.02000000	49.23463427	0.84521817	0.05194847	16.27031849
W_TST_0559	0.82000000	63.18062212	0.61653772	0.03789340	16.27031849
W_TST_0558	2.43000000	76.26427364	0.10059030	0.00618244	16.27031849
W_TST_0557	2.39000000	66.82127238	0.17914692	0.01101066	16.27031849
W_TST_0556	2.11000000	70.74022953	0.16559572	0.01017778	16.27031849
W_TST_0555	0.77000000	83.94183485	0.13783212	0.00847138	16.27031849
W_TST_0554	1.12000000	53.58058189	0.65873825	0.04048711	16.27031849
W_TST_0553	0.63000000	86.14250008	0.10702855	0.00657815	16.27031849
W_TST_0552	0.94000000	85.20733403	0.08919515	0.00548208	16.27031849
W_TST_0551	0.65000000	27.50484511	2.95474704	0.18160352	16.27031849
W_TST_0550	0.67000000	61.99974825	0.79360458	0.04877622	16.27031849
W_TST_0549	2.75000000	60.00951309	0.20986506	0.01289864	16.27031849
W_TST_0548	0.70000000	75.46422173	0.37040558	0.02276572	16.27031849
W_TST_0547	0.49000000	89.94131628	0.00209025	0.00012847	16.27031849
W_TST_0546	4.35000000	88.70256064	0.00520654	0.00032000	16.27031849
W_TST_0545	6.38000000	75.60434091	0.04023129	0.00247268	16.27031849
W_TST_0544	1.58000000	62.61689544	0.32783336	0.02014917	16.27031849
W_TST_0543	1.79000000	75.45702982	0.14492619	0.00890740	16.27031849
W_TST_0542	1.09000000	70.40835049	0.32653190	0.02006918	16.27031849
W_TST_0541	0.23000000	77.16616300	0.99050243	0.06087788	16.27031849
W_TST_0540	0.35000000	59.50211045	1.68284401	0.10343031	16.27031849
W_TST_0539	3.89000000	70.79849389	0.08952862	0.00550257	16.27031849
W_TST_0538	0.45000000	46.28005840	2.12508192	0.13061096	16.27031849
W_TST_0537	0.18000000	56.61670959	3.66088975	0.22500418	16.27031849
W_TST_0535	0.23000000	59.36430416	2.57495465	0.15826086	16.27031849
W_TST_0534	0.62000000	59.31007098	0.95728844	0.05883649	16.27031849
W_TST_0533	0.33000000	61.17900150	1.66736972	0.10247923	16.27031849
W_TST_0532	0.34000000	49.48448603	2.51337964	0.15447636	16.27031849
W_TST_0531	2.65000000	76.39729729	0.09131147	0.00561215	16.27031849
W_TST_0530	2.28000000	81.72055123	0.06382365	0.00392270	16.27031849
W_TST_0529	0.13000000	71.64196248	2.55263456	0.15688903	16.27031849
W_TST_0528	0.33000000	83.11267998	0.36602653	0.02249658	16.27031849
W_TST_0527	0.72000000	86.53173917	0.08417585	0.00517358	16.27031849
W_TST_0526	0.22000000	73.28298743	1.36517299	0.08390573	16.27031849
W_TST_0525	0.22000000	68.36872509	1.80254347	0.11078723	16.27031849
W_TST_0524	0.23000000	58.06246271	2.71023709	0.16657554	16.27031849
W_TST_0523	5.08000000	77.36123925	0.04414112	0.00271298	16.27031849
W_TST_0522	0.88000000	77.02480108	0.26183216	0.01609263	16.27031849
W_TST_0520	0.31000000	62.60950790	1.67142017	0.10272818	16.27031849
W_TST_0519	3.07000000	67.33565554	0.13601891	0.00835994	16.27031849
W_TST_0518	0.42000000	52.64323463	1.81753034	0.11170834	16.27031849
W_TST_0517	0.21000000	70.49695147	1.68656406	0.10365895	16.27031849
W_TST_0516	0.30000000	54.61275746	2.36775983	0.14552634	16.27031849
W_TST_0515	0.55000000	87.26926506	0.08672079	0.00533000	16.27031849
W_TST_0514	0.34000000	70.92888485	1.01681341	0.06249499	16.27031849
W_TST_0510	0.27000000	67.21184384	1.55599286	0.09563383	16.27031849
W_TST_0509	0.84000000	70.80739560	0.41439538	0.02546941	16.27031849
W_TST_0503	0.25000000	51.04385715	3.23406969	0.19877114	16.27031849
W_TST_0500	0.20000000	66.57394873	2.16639287	0.13315000	16.27031849
W_TST_0499	0.45000000	38.05891926	2.83829376	0.17444611	16.27031849
W_TST_0496	0.30000000	39.30328463	4.07206121	0.25027545	16.27031849
W_TST_0495	1.96000000	73.20250186	0.15401539	0.00946603	16.27031849
W_TST_0494	0.30000000	42.99527533	3.57515338	0.21973469	16.27031849
W_TST_0491	4.36000000	34.50126437	0.33370189	0.02050986	16.27031849
W_TST_0490	0.19000000	88.78643108	0.11149443	0.00685263	16.27031849
W_TST_0489	0.50000000	64.01319277	0.97489518	0.05991863	16.27031849
W_TST_0488	1.92000000	39.91350827	0.62261133	0.03826670	16.27031849
W_TST_0487	20.01000000	81.87947689	0.00713076	0.00043827	16.27031849
W_TST_0486	1.82000000	87.26718996	0.02622678	0.00161194	16.27031849
W_TST_0485	0.46000000	82.18293776	0.29844859	0.01834313	16.27031849
