DEPTH d	SIZE i	MIN d	MAX d	INT_AV_D.X d	INT_AV_D.Y d	INT_AV_D.Z d	INT_AV_DD.DIPDIR d	INT_AV_DD.DIP d	INT_AV_DD_STDEV d	INT_AV_D_STDEV d	DD_DERIV d	D_DERIV d
1426.36500000	11	1415.84000000	1435.84000000	-0.55896238	-0.82737383	-0.05489629	214.04241920	3.14690765	23.81214046	1.90302754	0.00000000	0.00000000
1426.36500000	11	1416.84000000	1436.84000000	-0.55896238	-0.82737383	-0.05489629	214.04241920	3.14690765	23.81214046	1.90302754	0.00530880	0.00076429
1429.78000000	9	1417.84000000	1437.84000000	-0.53615584	-0.84257997	-0.05094998	212.46967195	2.92048342	21.33677679	1.76903026	0.01273709	0.00016943
1433.03000000	8	1418.84000000	1438.84000000	-0.58785304	-0.80730872	-0.05178259	216.06075443	2.96825131	19.04823981	1.87105932	0.06619483	0.00450297
1433.67000000	10	1419.84000000	1439.84000000	-0.63853067	-0.76813378	-0.04742453	219.73591176	2.71824482	20.76073612	1.74238207	0.24503581	0.02371675
1433.79500000	11	1420.84000000	1440.84000000	-0.67359073	-0.73785612	-0.04294048	222.39303366	2.46106493	34.28203959	1.74413095	0.00000000	0.00000000
1433.79500000	11	1421.84000000	1441.84000000	-0.67359073	-0.73785612	-0.04294048	222.39303366	2.46106493	34.28203959	1.74413095	0.03290821	0.00685611
1434.34500000	9	1422.84000000	1442.84000000	-0.69337410	-0.71893402	-0.04864387	223.96317561	2.78818901	36.06521764	1.71564059	0.00000000	0.00000000
1434.34500000	9	1423.84000000	1443.84000000	-0.69337410	-0.71893402	-0.04864387	223.96317561	2.78818901	36.06521764	1.71564059	0.00000000	0.00000000
1434.34500000	9	1424.84000000	1444.84000000	-0.69337410	-0.71893402	-0.04864387	223.96317561	2.78818901	36.06521764	1.71564059	0.00000000	0.00000000
1434.34500000	9	1425.84000000	1445.84000000	-0.69337410	-0.71893402	-0.04864387	223.96317561	2.78818901	36.06521764	1.71564059	0.00565138	0.00213960
1436.90000000	7	1426.84000000	1446.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1427.84000000	1447.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1428.84000000	1448.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1429.84000000	1449.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1430.84000000	1450.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1431.84000000	1451.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.00000000	0.00000000
1436.90000000	7	1432.84000000	1452.84000000	-0.70918615	-0.70386423	-0.04037508	225.21579009	2.31395094	40.23656296	1.77886248	0.03261200	0.00072945
1439.13500000	5	1433.84000000	1453.84000000	-0.62728794	-0.77760816	-0.04284137	218.89273628	2.45538132	49.00372782	2.05385824	0.72282320	0.01797637
1439.78000000	3	1434.84000000	1454.84000000	-0.98242005	-0.18496200	-0.02529638	259.33763132	1.44953039	37.85400064	0.45631271	0.09522671	0.03480839
1440.32000000	4	1435.84000000	1455.84000000	-0.99271204	-0.10786843	-0.05373267	263.79855167	3.08013872	32.26567570	2.74315703	0.00972083	0.00033887
1448.03500000	5	1436.84000000	1456.84000000	-0.99832074	0.00530577	-0.05768491	270.30450665	3.30693743	30.02853845	2.50364617	0.00000000	0.00000000
1448.03500000	5	1437.84000000	1457.84000000	-0.99832074	0.00530577	-0.05768491	270.30450665	3.30693743	30.02853845	2.50364617	0.00000000	0.00000000
1448.03500000	5	1438.84000000	1458.84000000	-0.99832074	0.00530577	-0.05768491	270.30450665	3.30693743	30.02853845	2.50364617	0.01057989	0.00157472
1456.21500000	3	1439.84000000	1459.84000000	-0.98776659	0.13552138	-0.07714348	277.81219464	4.42439145	23.85650070	2.76206033	0.07084523	0.00414416
1460.40000000	4	1440.84000000	1460.84000000	-0.94646024	-0.30584833	-0.10329481	252.09177776	5.92893213	24.31147837	1.36448316	0.36699615	0.06030455
1460.59000000	6	1441.84000000	1461.84000000	-0.91046090	-0.40454998	-0.08602479	246.04272986	4.93495687	25.98652963	2.05567659	0.00000000	0.00000000
1460.59000000	6	1442.84000000	1462.84000000	-0.91046090	-0.40454998	-0.08602479	246.04272986	4.93495687	25.98652963	2.05567659	0.00000000	0.00000000
1460.59000000	6	1443.84000000	1463.84000000	-0.91046090	-0.40454998	-0.08602479	246.04272986	4.93495687	25.98652963	2.05567659	0.00108925	0.02295322
1460.95000000	7	1444.84000000	1464.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1445.84000000	1465.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1446.84000000	1466.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1447.84000000	1467.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1448.84000000	1468.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1449.84000000	1469.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.00000000	0.00000000
1460.95000000	7	1450.84000000	1470.84000000	-0.91113257	-0.40549636	-0.07355366	246.00871252	4.21812382	67.72866320	2.67040857	0.11680454	0.00746000
1461.31000000	8	1451.84000000	1471.84000000	-0.88374511	-0.46277924	-0.06949787	242.36088617	3.98514684	63.74960658	2.56550398	0.00000000	0.00000000
1461.31000000	8	1452.84000000	1472.84000000	-0.88374511	-0.46277924	-0.06949787	242.36088617	3.98514684	63.74960658	2.56550398	0.00000000	0.00000000
1461.31000000	8	1453.84000000	1473.84000000	-0.88374511	-0.46277924	-0.06949787	242.36088617	3.98514684	63.74960658	2.56550398	0.15154754	0.01199407
1461.56500000	9	1454.84000000	1474.84000000	-0.85488543	-0.51349548	-0.07411671	239.00844639	4.25047210	59.40105842	2.51787888	0.07971083	0.00589313
1463.12500000	9	1455.84000000	1475.84000000	-0.74436785	-0.66504811	-0.06022887	228.22111926	3.45294999	64.10561782	2.36238059	0.01566697	0.00059003
1471.58000000	10	1456.84000000	1476.84000000	-0.59721121	-0.80035167	-0.05268760	216.72978476	3.02017558	60.23363756	2.44868616	0.00061306	0.00166551
1473.02500000	11	1457.84000000	1477.84000000	-0.59839523	-0.79969832	-0.04904843	216.80663515	2.81139601	57.47105740	2.46283613	0.01006199	0.00230318
1474.98000000	13	1458.84000000	1478.84000000	-0.57449424	-0.81741808	-0.04223808	215.10014960	2.42078373	56.95194993	2.47174711	0.00556868	0.00480065
1475.49000000	14	1459.84000000	1479.84000000	-0.57105957	-0.82000371	-0.03853413	214.85377576	2.20838981	70.52631805	2.46397348	0.15081536	0.00687658
1476.71000000	14	1460.84000000	1480.84000000	-0.32367958	-0.94581388	-0.02583852	198.89214328	1.48060311	64.43506869	1.88732277	0.06097943	0.00053333
1477.89000000	14	1461.84000000	1481.84000000	-0.21891533	-0.97537599	-0.02679104	192.64994876	1.53519726	59.05707181	1.75908033	0.29143818	0.00136727
1478.13000000	15	1462.84000000	1482.84000000	-0.11458841	-0.99306500	-0.02629438	186.58217189	1.50673052	56.68407461	1.72793903	0.01182229	0.00544165
1478.63000000	17	1463.84000000	1483.84000000	-0.10568370	-0.99393463	-0.03041227	186.06937699	1.74276346	53.03408718	1.70548309	0.00686136	0.00490586
1478.89000000	16	1464.84000000	1484.84000000	-0.10836141	-0.99358531	-0.03234256	186.22413588	1.85341568	47.64671064	1.67742748	0.00000000	0.00000000
1478.89000000	16	1465.84000000	1485.84000000	-0.10836141	-0.99358531	-0.03234256	186.22413588	1.85341568	47.64671064	1.67742748	0.10758908	0.00058001
1479.43500000	17	1466.84000000	1486.84000000	-0.19602603	-0.98004928	-0.03282092	191.31084161	1.88083784	49.55362876	1.67258414	0.00000000	0.00000000
1479.43500000	17	1467.84000000	1487.84000000	-0.19602603	-0.98004928	-0.03282092	191.31084161	1.88083784	49.55362876	1.67258414	0.00000000	0.00000000
1479.43500000	17	1468.84000000	1488.84000000	-0.19602603	-0.98004928	-0.03282092	191.31084161	1.88083784	49.55362876	1.67258414	0.00000000	0.00000000
1479.43500000	17	1469.84000000	1489.84000000	-0.19602603	-0.98004928	-0.03282092	191.31084161	1.88083784	49.55362876	1.67258414	0.00000000	0.00000000
1479.43500000	17	1470.84000000	1490.84000000	-0.19602603	-0.98004928	-0.03282092	191.31084161	1.88083784	49.55362876	1.67258414	0.02953415	0.00143894
1479.98000000	16	1471.84000000	1491.84000000	-0.17209216	-0.98457279	-0.03163415	189.91449602	1.81280599	50.43869187	1.71691249	0.00000000	0.00000000
1479.98000000	16	1472.84000000	1492.84000000	-0.17209216	-0.98457279	-0.03163415	189.91449602	1.81280599	50.43869187	1.71691249	0.00000000	0.00000000
1479.98000000	16	1473.84000000	1493.84000000	-0.17209216	-0.98457279	-0.03163415	189.91449602	1.81280599	50.43869187	1.71691249	0.63253279	0.01684320
1480.14000000	15	1474.84000000	1494.84000000	-0.01979878	-0.99942418	-0.02755563	181.13489171	1.57902109	48.26629003	1.30818624	0.30759580	0.00066851
1480.30000000	14	1475.84000000	1495.84000000	-0.09414763	-0.99517233	-0.02771752	185.40434534	1.58830012	49.44906043	1.33968743	0.03127645	0.00035242
1481.30500000	13	1476.84000000	1496.84000000	-0.04669610	-0.99850949	-0.02825357	182.67753220	1.61902580	51.29206436	1.38165656	0.04052078	0.00282127
1481.66000000	12	1477.84000000	1497.84000000	-0.02493823	-0.99924565	-0.02976936	181.42963712	1.70591070	51.80465731	1.38100344	0.01491688	0.00277811
1482.67000000	10	1478.84000000	1498.84000000	-0.04771731	-0.99828152	-0.03401554	182.73662384	1.94932269	56.16669117	1.28364132	0.11939863	0.00406049
1483.49000000	10	1479.84000000	1499.84000000	-0.19460097	-0.98010473	-0.03905345	191.23009303	2.23816692	41.46692538	1.14450055	0.15677611	0.01364669
1483.73000000	8	1480.84000000	1500.84000000	-0.25003935	-0.96723503	-0.04400809	194.49418986	2.52229250	43.38564896	0.98735020	0.01541180	0.00099271
1486.51000000	6	1481.84000000	1501.84000000	-0.18684512	-0.98158148	-0.03983330	190.77738185	2.28288383	48.43419239	1.11749710	0.02443358	0.00066618
1491.49500000	5	1482.84000000	1502.84000000	-0.36359555	-0.93047630	-0.04485692	201.34371036	2.57097487	45.10839607	0.99195794	0.03278753	0.00073758
1497.99500000	3	1483.84000000	1503.84000000	-0.64008410	-0.76738404	-0.03760421	219.83188461	2.15507079	60.93540368	1.20284522	0.05858267	0.00113575
1499.51000000	4	1484.84000000	1504.84000000	-0.73704895	-0.67464228	-0.04020746	227.53122786	2.30433898	56.28541044	0.99132404	0.00000000	0.00000000
1499.51000000	4	1485.84000000	1505.84000000	-0.73704895	-0.67464228	-0.04020746	227.53122786	2.30433898	56.28541044	0.99132404	0.03208740	0.00183452
1501.97000000	3	1486.84000000	1506.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1487.84000000	1507.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1488.84000000	1508.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1489.84000000	1509.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1490.84000000	1510.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1491.84000000	1511.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1492.84000000	1512.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1493.84000000	1513.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1494.84000000	1514.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.00000000	0.00000000
1501.97000000	3	1495.84000000	1515.84000000	-0.65151783	-0.75789864	-0.03337919	220.68357850	1.91284202	61.95447616	1.18441183	0.08700393	0.00646674
1504.43000000	2	1496.84000000	1516.84000000	-0.85799422	-0.51043761	-0.05744005	239.25075545	3.29288499	4.87753841	0.36664407	0.00000000	0.00000000
1504.43000000	2	1497.84000000	1517.84000000	-0.85799422	-0.51043761	-0.05744005	239.25075545	3.29288499	4.87753841	0.36664407	0.00000000	0.00000000
1504.43000000	2	1498.84000000	1518.84000000	-0.85799422	-0.51043761	-0.05744005	239.25075545	3.29288499	4.87753841	0.36664407	0.00000000	0.00000000
1504.43000000	1	1499.84000000	1519.84000000	-0.90242264	-0.42779216	-0.05125663	244.63677630	2.93807604	0.00000000	0.00000000	0.00000000	0.00000000
1504.43000000	1	1500.84000000	1520.84000000	-0.90242264	-0.42779216	-0.05125663	244.63677630	2.93807604	0.00000000	0.00000000	0.00000000	0.00000000
1504.43000000	1	1501.84000000	1521.84000000	-0.90242264	-0.42779216	-0.05125663	244.63677630	2.93807604	0.00000000	0.00000000	0.00000000	0.00000000
1504.43000000	1	1502.84000000	1522.84000000	-0.90242264	-0.42779216	-0.05125663	244.63677630	2.93807604	0.00000000	0.00000000	0.00000000	0.00000000
1504.43000000	1	1503.84000000	1523.84000000	-0.90242264	-0.42779216	-0.05125663	244.63677630	2.93807604	0.00000000	0.00000000	0.00000000	0.00000000
1504.43000000	0	1504.84000000	1524.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1504.43000000	0	1505.84000000	1525.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1504.43000000	0	1506.84000000	1526.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1504.43000000	0	1507.84000000	1527.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1504.43000000	0	1508.84000000	1528.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1504.43000000	0	1509.84000000	1529.84000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.00000000	0.00000000
1529.86000000	1	1510.84000000	1530.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1511.84000000	1531.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1512.84000000	1532.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1513.84000000	1533.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1514.84000000	1534.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1515.84000000	1535.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.00000000	0.00000000
1529.86000000	1	1516.84000000	1536.84000000	-0.86793504	-0.48984993	-0.08207206	240.56024857	4.70767784	0.00000000	0.00000000	0.03124401	0.00033692
1536.88000000	2	1517.84000000	1537.84000000	-0.66061541	-0.74582370	-0.08564049	221.53300639	4.91285677	17.55578042	0.49895899	0.32327364	0.01313845
1537.94000000	4	1518.84000000	1538.84000000	-0.20417464	-0.97679973	-0.06461423	191.80621283	3.70470382	36.66403022	1.14385449	0.98674500	0.02178557
1538.09500000	5	1519.84000000	1539.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1520.84000000	1540.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1521.84000000	1541.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1522.84000000	1542.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1523.84000000	1543.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1524.84000000	1544.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1525.84000000	1545.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.00000000	0.00000000
1538.09500000	5	1526.84000000	1546.84000000	0.02546666	-0.99790272	-0.05951140	178.53811864	3.41176794	41.22640762	1.29457131	0.70252469	0.02388911
1538.25000000	6	1527.84000000	1547.84000000	-0.13861038	-0.98820456	-0.06510686	187.98449406	3.73298867	40.53564676	1.38873713	0.00000000	0.00000000
1538.25000000	6	1528.84000000	1548.84000000	-0.13861038	-0.98820456	-0.06510686	187.98449406	3.73298867	40.53564676	1.38873713	0.00000000	0.00000000
1538.25000000	6	1529.84000000	1549.84000000	-0.13861038	-0.98820456	-0.06510686	187.98449406	3.73298867	40.53564676	1.38873713	0.20351738	0.00456633
1538.86500000	5	1530.84000000	1550.84000000	0.05000986	-0.99633815	-0.06934922	177.12652652	3.97660931	34.23725383	1.28625212	0.00000000	0.00000000
1538.86500000	5	1531.84000000	1551.84000000	0.05000986	-0.99633815	-0.06934922	177.12652652	3.97660931	34.23725383	1.28625212	0.00000000	0.00000000
1538.86500000	5	1532.84000000	1552.84000000	0.05000986	-0.99633815	-0.06934922	177.12652652	3.97660931	34.23725383	1.28625212	0.00000000	0.00000000
1538.86500000	5	1533.84000000	1553.84000000	0.05000986	-0.99633815	-0.06934922	177.12652652	3.97660931	34.23725383	1.28625212	0.00000000	0.00000000
1538.86500000	5	1534.84000000	1554.84000000	0.05000986	-0.99633815	-0.06934922	177.12652652	3.97660931	34.23725383	1.28625212	0.21088035	0.00499529
1539.48000000	6	1535.84000000	1555.84000000	-0.14538608	-0.98725667	-0.06470827	188.37731969	3.71010290	41.12255313	1.41145325	0.00000000	0.00000000
